"","Top","p.value","FDR","summary.logFC","logFC","r","tf","CellType","tag"
"MSC.PAX6",98,0.087901603199366,0.322006893352779,-0.363291569692513,-0.363291569692513,-0.136,"PAX6","MSC","ns"
"MSC.PAX8",275,0.612404080397921,0.799465690410377,0.119598865333485,0.119598865333485,0.075,"PAX8","MSC","ns"
"MSC.PBX2",68,0.0505768698239901,0.260332422517257,0.475346051177369,0.475346051177369,0.189,"PBX2","MSC","ns"
"MSC.PBX3",117,0.128734301714872,0.395005250561016,0.28036098286028,0.28036098286028,0.134,"PBX3","MSC","ns"
"MSC.PCGF2",132,0.163488935430553,0.442523327258757,0.328323087328154,0.328323087328154,0.109,"PCGF2","MSC","ns"
"MSC.PDX1",159,0.203876592091672,0.46032513560321,0.305784143368759,0.305784143368759,0.171,"PDX1","MSC","ns"
"MSC.PGR",121,0.133584787452982,0.395191906648323,0.333093199795628,0.333093199795628,0.189,"PGR","MSC","ns"
"MSC.PIN1",330,0.861582957253206,0.935588588020668,0.02440321261278,0.02440321261278,0.185,"PIN1","MSC","ns"
"MSC.PITX1",54,0.0288560734867437,0.189154669000781,-0.544367620036513,-0.544367620036513,-0.254,"PITX1","MSC","ns"
"MSC.PKNOX1",3,6.58075176448231e-06,0.000787496627816383,1.02816031748282,1.02816031748282,0.416,"PKNOX1","MSC","***"
"MSC.POU2F1",335,0.890248286707627,0.945799181580239,0.0343029498643716,0.0343029498643716,0.0377,"POU2F1","MSC","ns"
"MSC.POU2F2",247,0.494220931028389,0.718321110280128,0.1504153082371,0.1504153082371,0.0836,"POU2F2","MSC","ns"
"MSC.POU4F2",163,0.218951163095407,0.482229862277615,0.249553476577692,0.249553476577692,0.153,"POU4F2","MSC","ns"
"MSC.POU5F1",204,0.325611794790065,0.573012913380556,0.205122992343506,0.205122992343506,0.0994,"POU5F1","MSC","ns"
"MSC.PPARA",62,0.04281224030663,0.247488443266736,-0.410062641247201,-0.410062641247201,-0.193,"PPARA","MSC","ns"
"MSC.PPARD",260,0.546144126139567,0.750347655561855,0.163229427222179,0.163229427222179,0.055,"PPARD","MSC","ns"
"MSC.PPARG",110,0.114621131374161,0.373363468690521,-0.327650787787078,-0.327650787787078,-0.123,"PPARG","MSC","ns"
"MSC.PRDM1",253,0.520131434901505,0.738052115136919,-0.139609425653483,-0.139609425653483,-0.00467,"PRDM1","MSC","ns"
"MSC.PRDM14",347,0.915220402565147,0.946870675852702,0.0180628272365275,0.0180628272365275,0.0807,"PRDM14","MSC","ns"
"MSC.PROX1",203,0.323191526964195,0.571555459015497,-0.177041354457738,-0.177041354457738,-0.0858,"PROX1","MSC","ns"
"MSC.RARA",258,0.540428924324337,0.7492987588494,-0.126698817233339,-0.126698817233339,-0.0534,"RARA","MSC","ns"
"MSC.RARB",167,0.22581100612777,0.485426055089039,0.215926673023651,0.215926673023651,0.132,"RARB","MSC","ns"
"MSC.RARG",295,0.702477486079743,0.854879381364839,0.0705740776847533,0.0705740776847533,0.117,"RARG","MSC","ns"
"MSC.RBPJ",264,0.562738519361317,0.762196908005229,0.136846102082495,0.136846102082495,0.0742,"RBPJ","MSC","ns"
"MSC.REL",354,0.99005040101004,0.99434905022319,-0.00320200769728896,-0.00320200769728896,-0.0233,"REL","MSC","ns"
"MSC.RELA",38,0.0157220898905687,0.14853237554511,-0.575901312652207,-0.575901312652207,-0.233,"RELA","MSC","ns"
"MSC.RELB",173,0.237599654884574,0.493053619095735,0.273875551006662,0.273875551006662,0.195,"RELB","MSC","ns"
"MSC.REST",243,0.480374367623222,0.709688880562703,0.138714971960894,0.138714971960894,0.0413,"REST","MSC","ns"
"MSC.RFX1",208,0.338776616720685,0.584715410590029,0.251045779954633,0.251045779954633,0.116,"RFX1","MSC","ns"
"MSC.RFX2",44,0.0236170544771443,0.188352471089691,0.443649888128494,0.443649888128494,0.209,"RFX2","MSC","ns"
"MSC.RFX5",102,0.0983202184771633,0.346048612091192,-0.345673707490996,-0.345673707490996,-0.181,"RFX5","MSC","ns"
"MSC.RUNX1",91,0.0768869351030525,0.301919987266566,0.389692771926188,0.389692771926188,0.216,"RUNX1","MSC","ns"
"MSC.RUNX2",286,0.67475685228017,0.846433866782271,-0.0929161677395171,-0.0929161677395171,-0.024,"RUNX2","MSC","ns"
"MSC.RUNX3",212,0.347662000247776,0.588729519287508,0.234383725075433,0.234383725075433,0.0959,"RUNX3","MSC","ns"
"MSC.RXRA",199,0.311772145036414,0.562443216422475,0.1826029784109,0.1826029784109,0.0966,"RXRA","MSC","ns"
"MSC.SATB1",342,0.905108295254828,0.946513694034477,0.025634195067658,0.025634195067658,-0.0118,"SATB1","MSC","ns"
"MSC.SETDB1",12,0.00228619535862948,0.0635922942358096,0.64673413493972,0.64673413493972,0.298,"SETDB1","MSC","ns"
"MSC.SIX2",301,0.724790754551147,0.863534896372294,-0.078056787495325,-0.078056787495325,-0.0485,"SIX2","MSC","ns"
"MSC.SIX5",27,0.0105632507867843,0.130070280522953,-0.519883824229669,-0.519883824229669,-0.251,"SIX5","MSC","ns"
"MSC.SMAD1",300,0.714434326610734,0.854939744177511,0.0816936446142866,0.0816936446142866,0.055,"SMAD1","MSC","ns"
"MSC.SMAD3",37,0.014585953177782,0.141523167319561,0.561586116768121,0.561586116768121,0.235,"SMAD3","MSC","ns"
"MSC.SMAD4",129,0.149123525032235,0.415002678190484,0.352005843654009,0.352005843654009,0.171,"SMAD4","MSC","ns"
"MSC.SMAD5",92,0.077705215148156,0.301919987266566,-0.343406765271945,-0.343406765271945,-0.207,"SMAD5","MSC","ns"
"MSC.SNAI1",302,0.726427684413462,0.863534896372294,0.0827189963441013,0.0827189963441013,0.0599,"SNAI1","MSC","ns"
"MSC.SNAI2",317,0.810632865898571,0.918035327626458,0.0407891012033444,0.0407891012033444,0.00323,"SNAI2","MSC","ns"
"MSC.SNAPC4",95,0.0822761199367049,0.310917126918706,0.322870080493159,0.322870080493159,0.168,"SNAPC4","MSC","ns"
"MSC.SOX10",359,0.99434905022319,0.99434905022319,0.000912837710529357,0.000912837710529357,0.00538,"SOX10","MSC","ns"
"MSC.SOX11",207,0.336900279565622,0.5842859920969,0.236161954276594,0.236161954276594,0.0886,"SOX11","MSC","ns"
"MSC.SOX13",276,0.620230127550953,0.806748607937652,-0.100515454748443,-0.100515454748443,-0.0391,"SOX13","MSC","ns"
"MSC.SOX2",232,0.42756937374956,0.661626746448672,0.150774519757351,0.150774519757351,0.129,"SOX2","MSC","ns"
"MSC.SOX4",248,0.499645691982987,0.721224383415473,-0.192426852677251,-0.192426852677251,0.134,"SOX4","MSC","ns"
"MSC.SOX6",154,0.196053992527703,0.454399637783317,0.236970815343423,0.236970815343423,0.0915,"SOX6","MSC","ns"
"MSC.SOX9",118,0.130790584888868,0.395191906648323,0.340039606637409,0.340039606637409,0.153,"SOX9","MSC","ns"
"MSC.SP1",309,0.757528630728115,0.880106079065997,0.0631807628949381,0.0631807628949381,0.0707,"SP1","MSC","ns"
"MSC.SP2",259,0.540580441621155,0.7492987588494,0.100508615531525,0.100508615531525,0.0398,"SP2","MSC","ns"
"MSC.SP3",114,0.122333633661138,0.38524363582762,0.333892796829696,0.333892796829696,0.137,"SP3","MSC","ns"
"MSC.SP4",282,0.661803491956937,0.841802696210838,-0.0894093361674861,-0.0894093361674861,-0.065,"SP4","MSC","ns"
"MSC.SPDEF",351,0.960339537754836,0.982227618387425,0.0122037285829578,0.0122037285829578,0.165,"SPDEF","MSC","ns"
"MSC.SPI1",343,0.908278277035499,0.946513694034477,0.021443771499769,0.021443771499769,0.0269,"SPI1","MSC","ns"
"MSC.SPIB",197,0.311310674392505,0.562443216422475,0.23758651881252,0.23758651881252,0.0879,"SPIB","MSC","ns"
"MSC.SREBF1",77,0.0613185277006209,0.285074963324178,0.415343316806928,0.415343316806928,0.173,"SREBF1","MSC","ns"
"MSC.SREBF2",108,0.113032498008779,0.373363468690521,0.348756630719097,0.348756630719097,0.118,"SREBF2","MSC","ns"
"MSC.SRF",158,0.201195969513214,0.457147804147112,0.232699081453831,0.232699081453831,0.136,"SRF","MSC","ns"
"MSC.STAT1",153,0.192756323807304,0.452284446057661,0.215746573055968,0.215746573055968,0.152,"STAT1","MSC","ns"
"MSC.STAT2",94,0.0821348998474716,0.310917126918706,0.224071653473298,0.224071653473298,0.174,"STAT2","MSC","ns"
"MSC.STAT3",211,0.347603695948434,0.588729519287508,0.205260234729325,0.205260234729325,0.105,"STAT3","MSC","ns"
"MSC.STAT4",181,0.26636561386205,0.525973716390377,0.171418098855095,0.171418098855095,0.146,"STAT4","MSC","ns"
"MSC.STAT5A",333,0.883328534606043,0.945799181580239,-0.0216959365290324,-0.0216959365290324,-0.0284,"STAT5A","MSC","ns"
"MSC.STAT5B",218,0.363792661133317,0.599089749297527,0.159060725205338,0.159060725205338,0.0936,"STAT5B","MSC","ns"
"MSC.STAT6",35,0.0139898312744035,0.141523167319561,0.529915651192775,0.529915651192775,0.22,"STAT6","MSC","ns"
"MSC.TAL1",25,0.00940930547761579,0.130070280522953,0.585615548967737,0.585615548967737,0.298,"TAL1","MSC","ns"
"MSC.TBP",327,0.852221161295262,0.933764644461056,0.0374001274296902,0.0374001274296902,-0.0147,"TBP","MSC","ns"
"MSC.TBX21",344,0.911116821059682,0.946513694034477,0.0262761303251438,0.0262761303251438,0.019,"TBX21","MSC","ns"
"MSC.TCF12",146,0.183921174809229,0.452244532578858,0.241146654279914,0.241146654279914,0.142,"TCF12","MSC","ns"
"MSC.TCF3",128,0.145736018551046,0.408743989529888,0.296012461628323,0.296012461628323,0.152,"TCF3","MSC","ns"
"MSC.TCF4",336,0.891805310890779,0.945799181580239,-0.0226265941834143,-0.0226265941834143,-0.0291,"TCF4","MSC","ns"
"MSC.TCF7",189,0.278207138824773,0.525973716390377,0.253983582566209,0.253983582566209,0.109,"TCF7","MSC","ns"
"MSC.TCF7L2",79,0.0653190361703596,0.29623141694498,0.446034258478349,0.446034258478349,0.2,"TCF7L2","MSC","ns"
"MSC.TEAD1",122,0.134299199473803,0.395191906648323,0.331253246531091,0.331253246531091,0.154,"TEAD1","MSC","ns"
"MSC.TEAD2",151,0.192358425396008,0.452284446057661,-0.243124710076961,-0.243124710076961,-0.0872,"TEAD2","MSC","ns"
"MSC.TEAD4",144,0.180639434695806,0.447510215049666,0.284227002313036,0.284227002313036,0.134,"TEAD4","MSC","ns"
"MSC.TERF1",46,0.024134299916785,0.188352471089691,0.490176896398315,0.490176896398315,0.217,"TERF1","MSC","ns"
"MSC.TERF2",100,0.0967543106352905,0.344673735748481,0.32573546208692,0.32573546208692,0.179,"TERF2","MSC","ns"
"MSC.TFAP2A",33,0.0119563210508564,0.130070280522953,-0.51440692019683,-0.51440692019683,-0.266,"TFAP2A","MSC","ns"
"MSC.TFAP2C",76,0.0557979221128104,0.263571763664459,0.359168719594832,0.359168719594832,0.227,"TFAP2C","MSC","ns"
"MSC.TFAP4",285,0.671520203029008,0.84587983469268,-0.0811675659135396,-0.0811675659135396,-0.0204,"TFAP4","MSC","ns"
"MSC.TFCP2",171,0.233315937728477,0.489827027160956,-0.42383294771344,-0.42383294771344,0.0169,"TFCP2","MSC","ns"
"MSC.TFDP1",82,0.0684213882421088,0.299552175352647,0.328170915630997,0.328170915630997,0.158,"TFDP1","MSC","ns"
"MSC.TGIF2",29,0.0111816991924304,0.130070280522953,-0.473528482552912,-0.473528482552912,-0.238,"TGIF2","MSC","ns"
"MSC.THAP1",24,0.00807841896235057,0.120839683645161,0.5673227491379,0.5673227491379,0.243,"THAP1","MSC","ns"
"MSC.THAP11",280,0.649282039752999,0.82968511966986,-0.069746594220472,-0.069746594220472,-0.08,"THAP11","MSC","ns"
"MSC.TP53",268,0.568993792048472,0.762196908005229,0.115753107465436,0.115753107465436,0.0456,"TP53","MSC","ns"
"MSC.TP63",304,0.739760782547431,0.873599082021472,0.0653449465565999,0.0653449465565999,0.0506,"TP63","MSC","ns"
"MSC.TP73",47,0.0261188910125134,0.189154669000781,0.50930846797566,0.50930846797566,0.245,"TP73","MSC","ns"
"MSC.TWIST1",175,0.251886590250865,0.515945861439783,0.22190238746453,0.22190238746453,0.146,"TWIST1","MSC","ns"
"MSC.TWIST2",84,0.0717057783823543,0.301603750622912,0.340631295673078,0.340631295673078,0.183,"TWIST2","MSC","ns"
"MSC.USF1",58,0.032103039301493,0.19870674326269,-0.379276302598153,-0.379276302598153,-0.187,"USF1","MSC","ns"
"MSC.USF2",352,0.979798821979687,0.99434905022319,0.00400329981498992,0.00400329981498992,0.00682,"USF2","MSC","ns"
"MSC.VDR",136,0.167913458049422,0.443242142939283,-0.2441244543216,-0.2441244543216,-0.148,"VDR","MSC","ns"
"MSC.WT1",141,0.177692221612687,0.447510215049666,0.326966809662367,0.326966809662367,0.176,"WT1","MSC","ns"
"MSC.XBP1",135,0.167582469533008,0.443242142939283,0.353260092908704,0.353260092908704,0.193,"XBP1","MSC","ns"
"MSC.YBX1",292,0.690441665500431,0.848864924365256,0.0434285383756243,0.0434285383756243,-0.075,"YBX1","MSC","ns"
"MSC.YY1",262,0.547607481217844,0.750347655561855,-0.113257881410587,-0.113257881410587,-0.0578,"YY1","MSC","ns"
"MSC.ZBED1",138,0.172539830103332,0.446495584733567,-0.287024734751375,-0.287024734751375,-0.159,"ZBED1","MSC","ns"
"MSC.ZBTB11",313,0.778619228489984,0.893048891462953,0.0547526400531031,0.0547526400531031,0.0298,"ZBTB11","MSC","ns"
"MSC.ZBTB16",298,0.710385990511829,0.854939744177511,-0.0731701815149363,-0.0731701815149363,0.0363,"ZBTB16","MSC","ns"
"MSC.ZBTB2",61,0.042306870117033,0.247488443266736,0.290404985783965,0.290404985783965,-0.0226,"ZBTB2","MSC","ns"
"MSC.ZBTB33",269,0.573938940856457,0.765963121812149,0.109433077539102,0.109433077539102,0.0642,"ZBTB33","MSC","ns"
"MSC.ZBTB7A",356,0.992927366162667,0.99434905022319,0.00194504051862748,0.00194504051862748,0.019,"ZBTB7A","MSC","ns"
"MSC.ZC3H8",312,0.775504997972189,0.892327866256461,0.0568133010768219,0.0568133010768219,0.00252,"ZC3H8","MSC","ns"
"MSC.ZEB1",177,0.254569012323138,0.516329239683654,0.226199734361594,0.226199734361594,0.098,"ZEB1","MSC","ns"
"MSC.ZEB2",126,0.144808409655383,0.408743989529888,0.229880051446266,0.229880051446266,0.109,"ZEB2","MSC","ns"
"MSC.ZFX",236,0.447342709398708,0.679446032622885,-0.151913417883479,-0.151913417883479,-0.0772,"ZFX","MSC","ns"
"MSC.ZHX1",188,0.277465300866601,0.525973716390377,-0.227053035605314,-0.227053035605314,-0.111,"ZHX1","MSC","ns"
"MSC.ZHX2",249,0.501140960789622,0.721224383415473,0.134967610548968,0.134967610548968,0.0585,"ZHX2","MSC","ns"
"MSC.ZKSCAN1",353,0.984589390489745,0.99434905022319,0.00351431787950432,0.00351431787950432,-0.0018,"ZKSCAN1","MSC","ns"
"MSC.ZNF143",87,0.0746450631754402,0.301603750622912,0.373543976436142,0.373543976436142,0.184,"ZNF143","MSC","ns"
"MSC.ZNF165",274,0.611994118641703,0.799465690410377,-0.11722813563355,-0.11722813563355,-0.0434,"ZNF165","MSC","ns"
"MSC.ZNF175",152,0.192388122943654,0.452284446057661,0.262699549424196,0.262699549424196,0.136,"ZNF175","MSC","ns"
"MSC.ZNF197",7,0.00115276291387131,0.0554968853961421,0.513854127672157,0.513854127672157,0.326,"ZNF197","MSC","ns"
"MSC.ZNF207",157,0.200367479688095,0.457147804147112,-0.282500030985878,-0.282500030985878,-0.121,"ZNF207","MSC","ns"
"MSC.ZNF217",238,0.455286551628141,0.680180826741895,-0.157436648081824,-0.157436648081824,-0.0664,"ZNF217","MSC","ns"
"MSC.ZNF24",168,0.228916541152121,0.487805216724895,0.222600632778623,0.222600632778623,0.102,"ZNF24","MSC","ns"
"MSC.ZNF263",15,0.00349848839718463,0.0837304889726188,0.579008245289249,0.579008245289249,0.307,"ZNF263","MSC","ns"
"MSC.ZNF274",2,3.68184696037251e-06,0.000660891529386865,0.691266586279851,0.691266586279851,0.445,"ZNF274","MSC","***"
"MSC.ZNF318",256,0.535754477222562,0.7492987588494,0.107094016880974,0.107094016880974,0.0635,"ZNF318","MSC","ns"
"MSC.ZNF382",123,0.138094952965892,0.401246313137384,-0.361241000650716,-0.361241000650716,-0.206,"ZNF382","MSC","ns"
"MSC.ZNF384",150,0.192334200701866,0.452284446057661,0.256650013865547,0.256650013865547,0.105,"ZNF384","MSC","ns"
"MSC.ZNF584",162,0.216896912688048,0.480654269475366,0.241215158090186,0.241215158090186,0.0966,"ZNF584","MSC","ns"
"MSC.ZNF589",16,0.00397718314637263,0.0892380468467359,0.518024892873376,0.518024892873376,0.254,"ZNF589","MSC","ns"
"MSC.ZNF592",328,0.854835047470578,0.933764644461056,0.0393953319274759,0.0393953319274759,0.0147,"ZNF592","MSC","ns"
"MSC.ZNF639",59,0.0343982572631314,0.209304650126511,0.344428869284889,0.344428869284889,0.212,"ZNF639","MSC","ns"
"MSC.ZNF644",160,0.210946970995031,0.473312266170102,0.249049365210351,0.249049365210351,0.131,"ZNF644","MSC","ns"
"MSC.ZNF740",241,0.456611641350409,0.680180826741895,0.145806011707651,0.145806011707651,0.0714,"ZNF740","MSC","ns"
"MSC.ZNF750",299,0.71283217712397,0.854939744177511,0.0808914126348526,0.0808914126348526,0.0506,"ZNF750","MSC","ns"
"MSC.ZNF766",73,0.0535567211598363,0.263381683512072,0.336862008216078,0.336862008216078,0.203,"ZNF766","MSC","ns"
"MSC.ZNF83",278,0.643179094335564,0.82968511966986,-0.0758335700836023,-0.0758335700836023,-0.0657,"ZNF83","MSC","ns"
"MSC.ZNF92",185,0.273852987468993,0.525973716390377,0.256272542492335,0.256272542492335,0.165,"ZNF92","MSC","ns"
"MSC.ZZZ3",324,0.836173946257487,0.926501378723574,-0.0397016301932466,-0.0397016301932466,-0.00108,"ZZZ3","MSC","ns"
"Fibroblast.ADNP",288,0.436614459700135,0.544252052195654,0.206214759044114,0.206214759044114,0.0645,"ADNP","Fibroblast","ns"
"Fibroblast.AHR",196,0.097042516001785,0.177746241044086,-0.303186801131959,-0.303186801131959,-0.205,"AHR","Fibroblast","ns"
"Fibroblast.AR",275,0.3807811701119,0.494367740133163,-0.167761853725565,-0.167761853725565,-0.102,"AR","Fibroblast","ns"
"Fibroblast.ARID2",218,0.150819062728697,0.248367172108267,-0.366422620601221,-0.366422620601221,-0.201,"ARID2","Fibroblast","ns"
"Fibroblast.ARID3A",240,0.228447620780934,0.341719566084814,-0.26880466531452,-0.26880466531452,-0.143,"ARID3A","Fibroblast","ns"
"Fibroblast.ARNT",52,0.00116248234975595,0.00789114062942552,-0.750047624607765,-0.750047624607765,-0.315,"ARNT","Fibroblast","**"
"Fibroblast.ASCL1",153,0.0390490920669214,0.0916249938040835,-0.474414362583081,-0.474414362583081,-0.189,"ASCL1","Fibroblast","ns"
"Fibroblast.ATF1",273,0.3786655476288,0.494367740133163,0.179163908691948,0.179163908691948,0.102,"ATF1","Fibroblast","ns"
"Fibroblast.ATF2",285,0.423806401156808,0.533847361457172,0.151985109980465,0.151985109980465,0.0301,"ATF2","Fibroblast","ns"
"Fibroblast.ATF3",131,0.0167295895708145,0.0458467378314688,-0.549145908359794,-0.549145908359794,-0.31,"ATF3","Fibroblast","*"
"Fibroblast.ATF4",199,0.104966098442637,0.189360951461843,0.412732904992416,0.412732904992416,0.104,"ATF4","Fibroblast","ns"
"Fibroblast.ATF5",315,0.639779908236432,0.727775640680442,0.0711823432103971,0.0711823432103971,-0.251,"ATF5","Fibroblast","ns"
"Fibroblast.ATF6",303,0.55601370063837,0.658775308677144,0.104764828339241,0.104764828339241,-0.172,"ATF6","Fibroblast","ns"
"Fibroblast.ATF7",238,0.224331170240335,0.338381891244875,-0.253972240783428,-0.253972240783428,-0.14,"ATF7","Fibroblast","ns"
"Fibroblast.BACH1",330,0.722119500031122,0.785578486397493,-0.0754356628516933,-0.0754356628516933,-0.0602,"BACH1","Fibroblast","ns"
"Fibroblast.BACH2",286,0.427126832115797,0.536148715837661,-0.185951893855905,-0.185951893855905,-0.149,"BACH2","Fibroblast","ns"
"Fibroblast.BATF",197,0.100014307985202,0.182259576480648,-0.457208252975876,-0.457208252975876,-0.146,"BATF","Fibroblast","ns"
"Fibroblast.BCL11A",259,0.294367947466068,0.40658024599222,-0.243723102932655,-0.243723102932655,-0.101,"BCL11A","Fibroblast","ns"
"Fibroblast.BCL6",329,0.71427124959401,0.779402366578266,-0.0756040990739508,-0.0756040990739508,-0.0465,"BCL6","Fibroblast","ns"
"Fibroblast.BHLHE22",350,0.925731469562853,0.949535993065898,0.0248766012260389,0.0248766012260389,0.00516,"BHLHE22","Fibroblast","ns"
"Fibroblast.BHLHE40",319,0.654385692834688,0.736440325165056,0.103715264952632,0.103715264952632,0.031,"BHLHE40","Fibroblast","ns"
"Fibroblast.BMAL1",81,0.00396350809886342,0.0175666593517527,-0.561445507353778,-0.561445507353778,-0.263,"BMAL1","Fibroblast","*"
"Fibroblast.BRF2",317,0.652279119833795,0.736440325165056,0.0902199689974463,0.0902199689974463,0.0567,"BRF2","Fibroblast","ns"
"Fibroblast.CBX2",51,0.00100483162592062,0.00707322654324517,-0.686064995842481,-0.686064995842481,-0.316,"CBX2","Fibroblast","**"
"Fibroblast.CDX1",323,0.667142753882663,0.741499221807665,-0.119928533069138,-0.119928533069138,-0.414,"CDX1","Fibroblast","ns"
"Fibroblast.CDX2",68,0.00264067699259601,0.0139412211814995,-0.674854874818003,-0.674854874818003,-0.335,"CDX2","Fibroblast","*"
"Fibroblast.CEBPA",40,0.0005396164806425,0.00481190161918232,-0.780262739202252,-0.780262739202252,-0.381,"CEBPA","Fibroblast","**"
"Fibroblast.CEBPB",162,0.047682344353813,0.105666429771721,-0.410445227043985,-0.410445227043985,-0.219,"CEBPB","Fibroblast","ns"
"Fibroblast.CEBPD",314,0.631171902295625,0.721626474280667,0.107714346257983,0.107714346257983,0.0344,"CEBPD","Fibroblast","ns"
"Fibroblast.CEBPE",126,0.0160556115262572,0.0454756260507542,-0.596883987006937,-0.596883987006937,-0.4,"CEBPE","Fibroblast","*"
"Fibroblast.CEBPG",72,0.00285371661969741,0.0141255585149872,-0.628805864911776,-0.628805864911776,-0.285,"CEBPG","Fibroblast","*"
"Fibroblast.CEBPZ",260,0.294459231080716,0.40658024599222,0.268087973816225,0.268087973816225,0.0627,"CEBPZ","Fibroblast","ns"
"Fibroblast.CLOCK",63,0.00180566823490744,0.0101935919927064,-0.897606500519843,-0.897606500519843,-0.38,"CLOCK","Fibroblast","*"
"Fibroblast.CREB1",226,0.173590713580791,0.275748080422584,-0.329842192122976,-0.329842192122976,-0.118,"CREB1","Fibroblast","ns"
"Fibroblast.CREB3",338,0.816583786777095,0.867318282405257,0.0358504831436692,0.0358504831436692,0.0378,"CREB3","Fibroblast","ns"
"Fibroblast.CREB3L1",354,0.961172669350498,0.973594889043407,-0.0108788441447091,-0.0108788441447091,-0.0284,"CREB3L1","Fibroblast","ns"
"Fibroblast.CREB5",217,0.149891932288003,0.24797789719536,-0.34064122761435,-0.34064122761435,-0.354,"CREB5","Fibroblast","ns"
