"","source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"262","Megakaryocyte","Megakaryocyte","SENP1","ZBTB16","Receptor","Transcription Factor",0.498454909350288
"263","Megakaryocyte","Megakaryocyte","SGK1","ZBTB16","Receptor","Transcription Factor",0.498454909350288
"264","Megakaryocyte","Megakaryocyte","SIRT1","ZBTB16","Receptor","Transcription Factor",0.498454909350288
"265","Megakaryocyte","Megakaryocyte","SOS1","ZBTB16","Receptor","Transcription Factor",0.498454909350288
"266","Megakaryocyte","Megakaryocyte","SRC","ZBTB16","Receptor","Transcription Factor",0.498454909350288
"267","Megakaryocyte","Megakaryocyte","STK11","ZBTB16","Receptor","Transcription Factor",0.498454909350288
"268","Megakaryocyte","Megakaryocyte","STK38","ZBTB16","Receptor","Transcription Factor",0.498454909350288
"269","Megakaryocyte","Megakaryocyte","TBK1","ZBTB16","Receptor","Transcription Factor",0.498454909350288
"270","Megakaryocyte","Megakaryocyte","TNK2","ZBTB16","Receptor","Transcription Factor",0.498454909350288
"271","Megakaryocyte","Megakaryocyte","WNK1","ZBTB16","Receptor","Transcription Factor",0.498454909350288
"272","Megakaryocyte","Megakaryocyte","ZZZ3","GMFB","Transcription Factor","Ligand",0.531854020131922
"273","Fibroblast","Fibroblast","ATM","ARNT","Receptor","Transcription Factor",0.397088790345448
"274","Fibroblast","Fibroblast","BIRC2","ARNT","Receptor","Transcription Factor",0.397088790345448
"275","Fibroblast","Fibroblast","BIRC3","ARNT","Receptor","Transcription Factor",0.397088790345448
"276","Fibroblast","Fibroblast","CAMKK1","ARNT","Receptor","Transcription Factor",0.397088790345448
"277","Fibroblast","Fibroblast","CASP3","ARNT","Receptor","Transcription Factor",0.397088790345448
"278","Fibroblast","Fibroblast","CDK1","ARNT","Receptor","Transcription Factor",0.397088790345448
"279","Fibroblast","Fibroblast","CDK2","ARNT","Receptor","Transcription Factor",0.397088790345448
"280","Fibroblast","Fibroblast","CSNK2A2","ARNT","Receptor","Transcription Factor",0.397088790345448
"281","Fibroblast","Fibroblast","EGFR","ARNT","Receptor","Transcription Factor",0.397088790345448
"282","Fibroblast","Fibroblast","FGR","ARNT","Receptor","Transcription Factor",0.397088790345448
"283","Fibroblast","Fibroblast","GSK3A","ARNT","Receptor","Transcription Factor",0.397088790345448
"284","Fibroblast","Fibroblast","GSK3B","ARNT","Receptor","Transcription Factor",0.397088790345448
"285","Fibroblast","Fibroblast","HIPK2","ARNT","Receptor","Transcription Factor",0.397088790345448
"286","Fibroblast","Fibroblast","HSP90AA1","ARNT","Receptor","Transcription Factor",0.397088790345448
"287","Fibroblast","Fibroblast","HSP90AB1","ARNT","Receptor","Transcription Factor",0.397088790345448
"288","Fibroblast","Fibroblast","IKBKE","ARNT","Receptor","Transcription Factor",0.397088790345448
"289","Fibroblast","Fibroblast","ILK","ARNT","Receptor","Transcription Factor",0.397088790345448
"290","Fibroblast","Fibroblast","IRAK1","ARNT","Receptor","Transcription Factor",0.397088790345448
"291","Fibroblast","Fibroblast","ITGB1","ARNT","Receptor","Transcription Factor",0.397088790345448
"292","Fibroblast","Fibroblast","LYN","ARNT","Receptor","Transcription Factor",0.397088790345448
"293","Fibroblast","Fibroblast","MAP2K1","ARNT","Receptor","Transcription Factor",0.397088790345448
"294","Fibroblast","Fibroblast","MAP3K1","ARNT","Receptor","Transcription Factor",0.397088790345448
"295","Fibroblast","Fibroblast","MAP3K5","ARNT","Receptor","Transcription Factor",0.397088790345448
"296","Fibroblast","Fibroblast","MAPK1","ARNT","Receptor","Transcription Factor",0.397088790345448
"297","Fibroblast","Fibroblast","MAPK14","ARNT","Receptor","Transcription Factor",0.397088790345448
"298","Fibroblast","Fibroblast","MAPK3","ARNT","Receptor","Transcription Factor",0.397088790345448
"299","Fibroblast","Fibroblast","MAPK8","ARNT","Receptor","Transcription Factor",0.397088790345448
"300","Fibroblast","Fibroblast","MAPKAPK2","ARNT","Receptor","Transcription Factor",0.397088790345448
"301","Fibroblast","Fibroblast","MTOR","ARNT","Receptor","Transcription Factor",0.397088790345448
"302","Fibroblast","Fibroblast","NLRC4","ARNT","Receptor","Transcription Factor",0.397088790345448
"303","Fibroblast","Fibroblast","NOX1","ARNT","Receptor","Transcription Factor",0.397088790345448
"304","Fibroblast","Fibroblast","PAK1","ARNT","Receptor","Transcription Factor",0.397088790345448
"305","Fibroblast","Fibroblast","PDK1","ARNT","Receptor","Transcription Factor",0.397088790345448
"306","Fibroblast","Fibroblast","PDPK1","ARNT","Receptor","Transcription Factor",0.397088790345448
"307","Fibroblast","Fibroblast","PIK3CA+PIK3R1","ARNT","Receptor","Transcription Factor",0.397088790345448
"308","Fibroblast","Fibroblast","PIK3CA","ARNT","Receptor","Transcription Factor",0.397088790345448
"309","Fibroblast","Fibroblast","PIK3R1","ARNT","Receptor","Transcription Factor",0.397088790345448
"310","Fibroblast","Fibroblast","PKN2","ARNT","Receptor","Transcription Factor",0.397088790345448
"311","Fibroblast","Fibroblast","PRKACA","ARNT","Receptor","Transcription Factor",0.397088790345448
"312","Fibroblast","Fibroblast","PRKCA","ARNT","Receptor","Transcription Factor",0.397088790345448
"313","Fibroblast","Fibroblast","PRKCB","ARNT","Receptor","Transcription Factor",0.397088790345448
"314","Fibroblast","Fibroblast","PRKCZ","ARNT","Receptor","Transcription Factor",0.397088790345448
"315","Fibroblast","Fibroblast","PRNP","ARNT","Receptor","Transcription Factor",0.397088790345448
"316","Fibroblast","Fibroblast","PTEN","ARNT","Receptor","Transcription Factor",0.397088790345448
"317","Fibroblast","Fibroblast","PTPN1","ARNT","Receptor","Transcription Factor",0.397088790345448
"318","Fibroblast","Fibroblast","PTPRF","ARNT","Receptor","Transcription Factor",0.397088790345448
"319","Fibroblast","Fibroblast","RET","ARNT","Receptor","Transcription Factor",0.397088790345448
"320","Fibroblast","Fibroblast","RPS6KA3","ARNT","Receptor","Transcription Factor",0.397088790345448
"321","Fibroblast","Fibroblast","SENP1","ARNT","Receptor","Transcription Factor",0.397088790345448
"322","Fibroblast","Fibroblast","SIRT1","ARNT","Receptor","Transcription Factor",0.397088790345448
"323","Fibroblast","Fibroblast","SRC","ARNT","Receptor","Transcription Factor",0.397088790345448
"324","Fibroblast","Fibroblast","TBK1","ARNT","Receptor","Transcription Factor",0.397088790345448
"325","Fibroblast","Fibroblast","TNK2","ARNT","Receptor","Transcription Factor",0.397088790345448
"326","Fibroblast","Fibroblast","XIAP","ARNT","Receptor","Transcription Factor",0.397088790345448
"327","Fibroblast","Fibroblast","ARNT","VEGFA","Transcription Factor","Ligand",0.397088790345448
"328","Fibroblast","Fibroblast","ARNT","TFRC","Transcription Factor","Ligand",0.397088790345448
"329","Fibroblast","Fibroblast","ARNT","ANGPT1","Transcription Factor","Ligand",0.397088790345448
"330","Fibroblast","Fibroblast","ARNT","FYN","Transcription Factor","Ligand",0.397088790345448
"331","Fibroblast","Fibroblast","ARNT","GHR","Transcription Factor","Ligand",0.397088790345448
"332","Fibroblast","Fibroblast","ARNT","PAM","Transcription Factor","Ligand",0.397088790345448
"333","Fibroblast","Fibroblast","ATF3","TP53","Transcription Factor","Ligand",0.0364520684667408
"334","Fibroblast","Fibroblast","ATF3","ANXA1","Transcription Factor","Ligand",0.0364520684667408
"335","Fibroblast","Fibroblast","ATF3","ANXA2","Transcription Factor","Ligand",0.0364520684667408
"336","Fibroblast","Fibroblast","ATF3","CIRBP","Transcription Factor","Ligand",0.0364520684667408
"337","Fibroblast","Fibroblast","ATF3","GHR","Transcription Factor","Ligand",0.0364520684667408
"338","Fibroblast","Fibroblast","ATF3","NRP1","Transcription Factor","Ligand",0.0364520684667408
"339","Fibroblast","Fibroblast","ATF3","PAM","Transcription Factor","Ligand",0.0364520684667408
"340","Fibroblast","Fibroblast","ATF3","TGFBR3","Transcription Factor","Ligand",0.0364520684667408
"341","Fibroblast","Fibroblast","BMAL1","DBP","Transcription Factor","Ligand",0.162787701879227
"342","Fibroblast","Fibroblast","BMAL1","COL12A1","Transcription Factor","Ligand",0.162787701879227
"343","Fibroblast","Fibroblast","BMAL1","FLRT2","Transcription Factor","Ligand",0.162787701879227
"344","Fibroblast","Fibroblast","BMAL1","LIFR","Transcription Factor","Ligand",0.162787701879227
"345","Fibroblast","Fibroblast","BMAL1","SFRP4","Transcription Factor","Ligand",0.162787701879227
"346","Fibroblast","Fibroblast","CBX2","ETV5","Transcription Factor","Ligand",0.306446937918272
"347","Fibroblast","Fibroblast","CBX2","FYN","Transcription Factor","Ligand",0.306446937918272
"348","Fibroblast","Fibroblast","CBX2","RSPO1","Transcription Factor","Ligand",0.306446937918272
"349","Fibroblast","Fibroblast","CDK2","CDX2","Receptor","Transcription Factor",0.15994431876414
"350","Fibroblast","Fibroblast","GSK3B","CDX2","Receptor","Transcription Factor",0.15994431876414
"351","Fibroblast","Fibroblast","MAPK1","CDX2","Receptor","Transcription Factor",0.15994431876414
"352","Fibroblast","Fibroblast","MAPK14","CDX2","Receptor","Transcription Factor",0.15994431876414
"353","Fibroblast","Fibroblast","PDK1","CDX2","Receptor","Transcription Factor",0.15994431876414
"354","Fibroblast","Fibroblast","SGK1","CDX2","Receptor","Transcription Factor",0.15994431876414
"355","Fibroblast","Fibroblast","CDX2","ANXA2","Transcription Factor","Ligand",0.15994431876414
"356","Fibroblast","Fibroblast","CDX2","FYN","Transcription Factor","Ligand",0.15994431876414
"357","Fibroblast","Fibroblast","CDX2","LGALS3","Transcription Factor","Ligand",0.15994431876414
"358","Fibroblast","Fibroblast","CDX2","NRP1","Transcription Factor","Ligand",0.15994431876414
"359","Fibroblast","Fibroblast","CDX2","PAM","Transcription Factor","Ligand",0.15994431876414
"360","Fibroblast","Fibroblast","CDX2","TGFBR3","Transcription Factor","Ligand",0.15994431876414
"361","Fibroblast","Fibroblast","GSK3B","CEBPE","Receptor","Transcription Factor",0.127771348504163
"362","Fibroblast","Fibroblast","MAPK8","CEBPE","Receptor","Transcription Factor",0.127771348504163
"363","Fibroblast","Fibroblast","CEBPG","ANXA1","Transcription Factor","Ligand",0.118879992537533
"364","Fibroblast","Fibroblast","CEBPG","ETV5","Transcription Factor","Ligand",0.118879992537533
"365","Fibroblast","Fibroblast","CEBPG","FYN","Transcription Factor","Ligand",0.118879992537533
"366","Fibroblast","Fibroblast","CEBPG","IGF1","Transcription Factor","Ligand",0.118879992537533
"367","Fibroblast","Fibroblast","CEBPG","LAMB1","Transcription Factor","Ligand",0.118879992537533
"368","Fibroblast","Fibroblast","CEBPG","TGFBR3","Transcription Factor","Ligand",0.118879992537533
"369","Fibroblast","Fibroblast","CEBPG","VCL","Transcription Factor","Ligand",0.118879992537533
"370","Fibroblast","Fibroblast","CDK5","CLOCK","Receptor","Transcription Factor",0.323494516607922
"371","Fibroblast","Fibroblast","GSK3B","CLOCK","Receptor","Transcription Factor",0.323494516607922
"372","Fibroblast","Fibroblast","CLOCK","GHR","Transcription Factor","Ligand",0.323494516607922
"373","Fibroblast","Fibroblast","ATM","CREM","Receptor","Transcription Factor",0.247466354693389
"374","Fibroblast","Fibroblast","BMPR1B","CREM","Receptor","Transcription Factor",0.247466354693389
"375","Fibroblast","Fibroblast","CAMK2A","CREM","Receptor","Transcription Factor",0.247466354693389
"376","Fibroblast","Fibroblast","CAMK2D","CREM","Receptor","Transcription Factor",0.247466354693389
"377","Fibroblast","Fibroblast","CAMK2G","CREM","Receptor","Transcription Factor",0.247466354693389
"378","Fibroblast","Fibroblast","CAMKK1","CREM","Receptor","Transcription Factor",0.247466354693389
"379","Fibroblast","Fibroblast","CASP3","CREM","Receptor","Transcription Factor",0.247466354693389
"380","Fibroblast","Fibroblast","CDK1","CREM","Receptor","Transcription Factor",0.247466354693389
"381","Fibroblast","Fibroblast","CDK2","CREM","Receptor","Transcription Factor",0.247466354693389
"382","Fibroblast","Fibroblast","CDK5","CREM","Receptor","Transcription Factor",0.247466354693389
"383","Fibroblast","Fibroblast","CHEK2","CREM","Receptor","Transcription Factor",0.247466354693389
"384","Fibroblast","Fibroblast","CSNK1A1","CREM","Receptor","Transcription Factor",0.247466354693389
"385","Fibroblast","Fibroblast","CSNK2A2","CREM","Receptor","Transcription Factor",0.247466354693389
"386","Fibroblast","Fibroblast","DAPK1","CREM","Receptor","Transcription Factor",0.247466354693389
"387","Fibroblast","Fibroblast","DAPK2","CREM","Receptor","Transcription Factor",0.247466354693389
"388","Fibroblast","Fibroblast","DAPK3","CREM","Receptor","Transcription Factor",0.247466354693389
"389","Fibroblast","Fibroblast","EGFR","CREM","Receptor","Transcription Factor",0.247466354693389
"390","Fibroblast","Fibroblast","FER","CREM","Receptor","Transcription Factor",0.247466354693389
"391","Fibroblast","Fibroblast","FGR","CREM","Receptor","Transcription Factor",0.247466354693389
"392","Fibroblast","Fibroblast","GSK3A","CREM","Receptor","Transcription Factor",0.247466354693389
"393","Fibroblast","Fibroblast","GSK3B","CREM","Receptor","Transcription Factor",0.247466354693389
"394","Fibroblast","Fibroblast","HSP90AA1","CREM","Receptor","Transcription Factor",0.247466354693389
"395","Fibroblast","Fibroblast","HSP90AB1","CREM","Receptor","Transcription Factor",0.247466354693389
"396","Fibroblast","Fibroblast","IKBKE","CREM","Receptor","Transcription Factor",0.247466354693389
"397","Fibroblast","Fibroblast","ILK","CREM","Receptor","Transcription Factor",0.247466354693389
"398","Fibroblast","Fibroblast","INSR","CREM","Receptor","Transcription Factor",0.247466354693389
"399","Fibroblast","Fibroblast","ITGB1","CREM","Receptor","Transcription Factor",0.247466354693389
"400","Fibroblast","Fibroblast","JAK2","CREM","Receptor","Transcription Factor",0.247466354693389
"401","Fibroblast","Fibroblast","LYN","CREM","Receptor","Transcription Factor",0.247466354693389
"402","Fibroblast","Fibroblast","MAP2K1","CREM","Receptor","Transcription Factor",0.247466354693389
"403","Fibroblast","Fibroblast","MAP3K5","CREM","Receptor","Transcription Factor",0.247466354693389
"404","Fibroblast","Fibroblast","MAPK1","CREM","Receptor","Transcription Factor",0.247466354693389
"405","Fibroblast","Fibroblast","MAPK14","CREM","Receptor","Transcription Factor",0.247466354693389
"406","Fibroblast","Fibroblast","MAPK3","CREM","Receptor","Transcription Factor",0.247466354693389
"407","Fibroblast","Fibroblast","MAPK8","CREM","Receptor","Transcription Factor",0.247466354693389
"408","Fibroblast","Fibroblast","MAPKAPK2","CREM","Receptor","Transcription Factor",0.247466354693389
"409","Fibroblast","Fibroblast","MTOR","CREM","Receptor","Transcription Factor",0.247466354693389
"410","Fibroblast","Fibroblast","MYLK","CREM","Receptor","Transcription Factor",0.247466354693389
"411","Fibroblast","Fibroblast","PAK1","CREM","Receptor","Transcription Factor",0.247466354693389
"412","Fibroblast","Fibroblast","PDK1","CREM","Receptor","Transcription Factor",0.247466354693389
"413","Fibroblast","Fibroblast","PDPK1","CREM","Receptor","Transcription Factor",0.247466354693389
"414","Fibroblast","Fibroblast","PIK3CA+PIK3R1","CREM","Receptor","Transcription Factor",0.247466354693389
"415","Fibroblast","Fibroblast","PIK3CA","CREM","Receptor","Transcription Factor",0.247466354693389
"416","Fibroblast","Fibroblast","PIK3R1","CREM","Receptor","Transcription Factor",0.247466354693389
"417","Fibroblast","Fibroblast","PKN2","CREM","Receptor","Transcription Factor",0.247466354693389
"418","Fibroblast","Fibroblast","PRKACA","CREM","Receptor","Transcription Factor",0.247466354693389
"419","Fibroblast","Fibroblast","PRKCA","CREM","Receptor","Transcription Factor",0.247466354693389
"420","Fibroblast","Fibroblast","PRKCB","CREM","Receptor","Transcription Factor",0.247466354693389
"421","Fibroblast","Fibroblast","PRKCD","CREM","Receptor","Transcription Factor",0.247466354693389
"422","Fibroblast","Fibroblast","PRKCZ","CREM","Receptor","Transcription Factor",0.247466354693389
"423","Fibroblast","Fibroblast","PRNP","CREM","Receptor","Transcription Factor",0.247466354693389
"424","Fibroblast","Fibroblast","PTEN","CREM","Receptor","Transcription Factor",0.247466354693389
"425","Fibroblast","Fibroblast","PTPN1","CREM","Receptor","Transcription Factor",0.247466354693389
"426","Fibroblast","Fibroblast","PTPRF","CREM","Receptor","Transcription Factor",0.247466354693389
"427","Fibroblast","Fibroblast","RACK1","CREM","Receptor","Transcription Factor",0.247466354693389
"428","Fibroblast","Fibroblast","RET","CREM","Receptor","Transcription Factor",0.247466354693389
"429","Fibroblast","Fibroblast","RPS6KA3","CREM","Receptor","Transcription Factor",0.247466354693389
"430","Fibroblast","Fibroblast","RPS6KB1","CREM","Receptor","Transcription Factor",0.247466354693389
"431","Fibroblast","Fibroblast","SENP1","CREM","Receptor","Transcription Factor",0.247466354693389
"432","Fibroblast","Fibroblast","SIRT1","CREM","Receptor","Transcription Factor",0.247466354693389
"433","Fibroblast","Fibroblast","SRC","CREM","Receptor","Transcription Factor",0.247466354693389
"434","Fibroblast","Fibroblast","TBK1","CREM","Receptor","Transcription Factor",0.247466354693389
"435","Fibroblast","Fibroblast","TNK2","CREM","Receptor","Transcription Factor",0.247466354693389
"436","Fibroblast","Fibroblast","TTN","CREM","Receptor","Transcription Factor",0.247466354693389
"437","Fibroblast","Fibroblast","CREM","CIRBP","Transcription Factor","Ligand",0.247466354693389
"438","Fibroblast","Fibroblast","CREM","FYN","Transcription Factor","Ligand",0.247466354693389
"439","Fibroblast","Fibroblast","CREM","TGFBR3","Transcription Factor","Ligand",0.247466354693389
