"","TF","Receptor","celltype","Target_Gene","TF_Score"
"37325","HIF1A","FZD3","Fibroblast","CCND1",0.13317254
"37326","HIF1A","FZD3","Fibroblast","MET",0.13317254
"37327","HIF1A","FZD3","Fibroblast","CXCR4",0.13317254
"37328","HIF1A","FZD3","Fibroblast","BIRC5",0.13317254
"37329","HIF1A","FZD3","Fibroblast","CITED2",0.13317254
"37330","HIF1A","FZD3","Fibroblast","PMAIP1",0.13317254
"37331","HIF1A","FZD3","Fibroblast","SPHK1",0.13317254
"37332","HIF1A","FZD3","Fibroblast","KITLG",0.13317254
"37333","HIF1A","FZD3","Fibroblast","STC2",0.13317254
"37334","HIF1A","FZD3","Fibroblast","AURKA",0.13317254
"37335","HIF1A","FZD3","Fibroblast","FOXM1",0.13317254
"37336","HIF1A","FZD3","Fibroblast","LGALS1",0.13317254
"37337","HIF1A","FZD3","Fibroblast","ALAS2",0.13317254
"37338","HIF1A","FZD3","Fibroblast","LOX",0.13317254
"37339","HIF1A","FZD3","Fibroblast","GAPDH",0.13317254
"37340","HIF1A","FZD3","Fibroblast","MCL1",0.13317254
"37341","HIF1A","FZD3","Fibroblast","BAX",0.13317254
"37342","HIF1A","FZD3","Fibroblast","ALDOA",0.13317254
"37343","HIF1A","FZD3","Fibroblast","CXCL12",0.13317254
"37344","HIF1A","FZD3","Fibroblast","ENO1",0.13317254
"37345","HIF1A","FZD3","Fibroblast","FAM162A",0.13317254
"37346","HIF1A","FZD3","Fibroblast","MIF",0.13317254
"37347","HIF1A","FZD3","Fibroblast","NR3C1",0.13317254
"37348","HIF1A","FZD3","Fibroblast","VEGFB",0.13317254
"37349","HIF1A","FZD3","Fibroblast","PFKL",0.13317254
"37350","HIF1A","FZD3","Fibroblast","DDIT4",0.13317254
"37351","HIF1A","FZD3","Fibroblast","CDKN1B",0.13317254
"37352","HIF1A","FZD3","Fibroblast","COX4I1",0.13317254
"37353","HIF1A","FZD3","Fibroblast","BCL2L1",0.13317254
"37354","HIF1A","FZD3","Fibroblast","BNIP3L",0.13317254
"37355","HIF1A","FZD3","Fibroblast","PGAM1",0.13317254
"37356","HIF1A","FZD3","Fibroblast","PKM",0.13317254
"37357","HIF1A","FZD3","Fibroblast","PPP1R10",0.13317254
"37358","HIF1A","FZD3","Fibroblast","PPP5C",0.13317254
"37359","HIF1A","FZD3","Fibroblast","ETS1",0.13317254
"37360","HIF1A","FZD3","Fibroblast","AGPAT5",0.13317254
"37361","HIF1A","FZD3","Fibroblast","ARID1B",0.13317254
"37362","HIF1A","FZD3","Fibroblast","DDX18",0.13317254
"37363","HIF1A","FZD3","Fibroblast","ENG",0.13317254
"37364","HIF1A","FZD3","Fibroblast","HK1",0.13317254
"37365","HIF1A","FZD3","Fibroblast","ILK",0.13317254
"37366","HIF1A","FZD3","Fibroblast","INHBA",0.13317254
"37367","HIF1A","FZD3","Fibroblast","ITGB1",0.13317254
"37368","HIF1A","FZD3","Fibroblast","MMP14",0.13317254
"37369","HIF1A","FZD3","Fibroblast","MSI2",0.13317254
"37370","HIF1A","FZD3","Fibroblast","NAV1",0.13317254
"37371","HIF1A","FZD3","Fibroblast","NEK7",0.13317254
"37372","HIF1A","FZD3","Fibroblast","PFKP",0.13317254
"37373","HIF1A","FZD3","Fibroblast","PPIA",0.13317254
"37374","HIF1A","FZD3","Fibroblast","RERE",0.13317254
"37375","HIF1A","FZD3","Fibroblast","RNF7",0.13317254
"37376","HIF1A","FZD3","Fibroblast","RUNX1",0.13317254
"37377","HIF1A","FZD3","Fibroblast","SIPA1L1",0.13317254
"37378","HIF1A","FZD3","Fibroblast","TNS1",0.13317254
"37379","HIF1A","FZD3","Fibroblast","USP6NL",0.13317254
"37380","HIF1A","FZD3","Fibroblast","VGLL4",0.13317254
"37381","HIF1A","FZD3","Fibroblast","ZMYND8",0.13317254
"37382","HIF1A","PAK2","Fibroblast","VEGFA",0.13317254
"37383","HIF1A","PAK2","Fibroblast","TFRC",0.13317254
"37384","HIF1A","PAK2","Fibroblast","CDKN1A",0.13317254
"37385","HIF1A","PAK2","Fibroblast","SERPINE1",0.13317254
"37386","HIF1A","PAK2","Fibroblast","BNIP3",0.13317254
"37387","HIF1A","PAK2","Fibroblast","TP53",0.13317254
"37388","HIF1A","PAK2","Fibroblast","SLC2A1",0.13317254
"37389","HIF1A","PAK2","Fibroblast","HMOX1",0.13317254
"37390","HIF1A","PAK2","Fibroblast","PFKFB3",0.13317254
"37391","HIF1A","PAK2","Fibroblast","NT5E",0.13317254
"37392","HIF1A","PAK2","Fibroblast","TIMP1",0.13317254
"37393","HIF1A","PAK2","Fibroblast","RORA",0.13317254
"37394","HIF1A","PAK2","Fibroblast","NPM1",0.13317254
"37395","HIF1A","PAK2","Fibroblast","FURIN",0.13317254
"37396","HIF1A","PAK2","Fibroblast","LDHA",0.13317254
"37397","HIF1A","PAK2","Fibroblast","CCND1",0.13317254
"37398","HIF1A","PAK2","Fibroblast","MET",0.13317254
"37399","HIF1A","PAK2","Fibroblast","CXCR4",0.13317254
"37400","HIF1A","PAK2","Fibroblast","BIRC5",0.13317254
"37401","HIF1A","PAK2","Fibroblast","CITED2",0.13317254
"37402","HIF1A","PAK2","Fibroblast","PMAIP1",0.13317254
"37403","HIF1A","PAK2","Fibroblast","SPHK1",0.13317254
"37404","HIF1A","PAK2","Fibroblast","KITLG",0.13317254
"37405","HIF1A","PAK2","Fibroblast","STC2",0.13317254
"37406","HIF1A","PAK2","Fibroblast","AURKA",0.13317254
"37407","HIF1A","PAK2","Fibroblast","FOXM1",0.13317254
"37408","HIF1A","PAK2","Fibroblast","LGALS1",0.13317254
"37409","HIF1A","PAK2","Fibroblast","ALAS2",0.13317254
"37410","HIF1A","PAK2","Fibroblast","LOX",0.13317254
"37411","HIF1A","PAK2","Fibroblast","GAPDH",0.13317254
"37412","HIF1A","PAK2","Fibroblast","MCL1",0.13317254
"37413","HIF1A","PAK2","Fibroblast","BAX",0.13317254
"37414","HIF1A","PAK2","Fibroblast","ALDOA",0.13317254
"37415","HIF1A","PAK2","Fibroblast","CXCL12",0.13317254
"37416","HIF1A","PAK2","Fibroblast","ENO1",0.13317254
"37417","HIF1A","PAK2","Fibroblast","FAM162A",0.13317254
"37418","HIF1A","PAK2","Fibroblast","MIF",0.13317254
"37419","HIF1A","PAK2","Fibroblast","NR3C1",0.13317254
"37420","HIF1A","PAK2","Fibroblast","VEGFB",0.13317254
"37421","HIF1A","PAK2","Fibroblast","PFKL",0.13317254
"37422","HIF1A","PAK2","Fibroblast","DDIT4",0.13317254
"37423","HIF1A","PAK2","Fibroblast","CDKN1B",0.13317254
"37424","HIF1A","PAK2","Fibroblast","COX4I1",0.13317254
"37425","HIF1A","PAK2","Fibroblast","BCL2L1",0.13317254
"37426","HIF1A","PAK2","Fibroblast","BNIP3L",0.13317254
"37427","HIF1A","PAK2","Fibroblast","PGAM1",0.13317254
"37428","HIF1A","PAK2","Fibroblast","PKM",0.13317254
"37429","HIF1A","PAK2","Fibroblast","PPP1R10",0.13317254
"37430","HIF1A","PAK2","Fibroblast","PPP5C",0.13317254
"37431","HIF1A","PAK2","Fibroblast","ETS1",0.13317254
"37432","HIF1A","PAK2","Fibroblast","AGPAT5",0.13317254
"37433","HIF1A","PAK2","Fibroblast","ARID1B",0.13317254
"37434","HIF1A","PAK2","Fibroblast","DDX18",0.13317254
"37435","HIF1A","PAK2","Fibroblast","ENG",0.13317254
"37436","HIF1A","PAK2","Fibroblast","HK1",0.13317254
"37437","HIF1A","PAK2","Fibroblast","ILK",0.13317254
"37438","HIF1A","PAK2","Fibroblast","INHBA",0.13317254
"37439","HIF1A","PAK2","Fibroblast","ITGB1",0.13317254
"37440","HIF1A","PAK2","Fibroblast","MMP14",0.13317254
"37441","HIF1A","PAK2","Fibroblast","MSI2",0.13317254
"37442","HIF1A","PAK2","Fibroblast","NAV1",0.13317254
"37443","HIF1A","PAK2","Fibroblast","NEK7",0.13317254
"37444","HIF1A","PAK2","Fibroblast","PFKP",0.13317254
"37445","HIF1A","PAK2","Fibroblast","PPIA",0.13317254
"37446","HIF1A","PAK2","Fibroblast","RERE",0.13317254
"37447","HIF1A","PAK2","Fibroblast","RNF7",0.13317254
"37448","HIF1A","PAK2","Fibroblast","RUNX1",0.13317254
"37449","HIF1A","PAK2","Fibroblast","SIPA1L1",0.13317254
"37450","HIF1A","PAK2","Fibroblast","TNS1",0.13317254
"37451","HIF1A","PAK2","Fibroblast","USP6NL",0.13317254
"37452","HIF1A","PAK2","Fibroblast","VGLL4",0.13317254
"37453","HIF1A","PAK2","Fibroblast","ZMYND8",0.13317254
"37454","HIF1A","RPS6KA5","Fibroblast","VEGFA",0.13317254
"37455","HIF1A","RPS6KA5","Fibroblast","TFRC",0.13317254
"37456","HIF1A","RPS6KA5","Fibroblast","CDKN1A",0.13317254
"37457","HIF1A","RPS6KA5","Fibroblast","SERPINE1",0.13317254
"37458","HIF1A","RPS6KA5","Fibroblast","BNIP3",0.13317254
"37459","HIF1A","RPS6KA5","Fibroblast","TP53",0.13317254
"37460","HIF1A","RPS6KA5","Fibroblast","SLC2A1",0.13317254
"37461","HIF1A","RPS6KA5","Fibroblast","HMOX1",0.13317254
"37462","HIF1A","RPS6KA5","Fibroblast","PFKFB3",0.13317254
"37463","HIF1A","RPS6KA5","Fibroblast","NT5E",0.13317254
"37464","HIF1A","RPS6KA5","Fibroblast","TIMP1",0.13317254
"37465","HIF1A","RPS6KA5","Fibroblast","RORA",0.13317254
"37466","HIF1A","RPS6KA5","Fibroblast","NPM1",0.13317254
"37467","HIF1A","RPS6KA5","Fibroblast","FURIN",0.13317254
"37468","HIF1A","RPS6KA5","Fibroblast","LDHA",0.13317254
"37469","HIF1A","RPS6KA5","Fibroblast","CCND1",0.13317254
"37470","HIF1A","RPS6KA5","Fibroblast","MET",0.13317254
"37471","HIF1A","RPS6KA5","Fibroblast","CXCR4",0.13317254
"37472","HIF1A","RPS6KA5","Fibroblast","BIRC5",0.13317254
"37473","HIF1A","RPS6KA5","Fibroblast","CITED2",0.13317254
"37474","HIF1A","RPS6KA5","Fibroblast","PMAIP1",0.13317254
"37475","HIF1A","RPS6KA5","Fibroblast","SPHK1",0.13317254
"37476","HIF1A","RPS6KA5","Fibroblast","KITLG",0.13317254
"37477","HIF1A","RPS6KA5","Fibroblast","STC2",0.13317254
"37478","HIF1A","RPS6KA5","Fibroblast","AURKA",0.13317254
"37479","HIF1A","RPS6KA5","Fibroblast","FOXM1",0.13317254
"37480","HIF1A","RPS6KA5","Fibroblast","LGALS1",0.13317254
"37481","HIF1A","RPS6KA5","Fibroblast","ALAS2",0.13317254
"37482","HIF1A","RPS6KA5","Fibroblast","LOX",0.13317254
"37483","HIF1A","RPS6KA5","Fibroblast","GAPDH",0.13317254
"37484","HIF1A","RPS6KA5","Fibroblast","MCL1",0.13317254
"37485","HIF1A","RPS6KA5","Fibroblast","BAX",0.13317254
"37486","HIF1A","RPS6KA5","Fibroblast","ALDOA",0.13317254
"37487","HIF1A","RPS6KA5","Fibroblast","CXCL12",0.13317254
"37488","HIF1A","RPS6KA5","Fibroblast","ENO1",0.13317254
"37489","HIF1A","RPS6KA5","Fibroblast","FAM162A",0.13317254
"37490","HIF1A","RPS6KA5","Fibroblast","MIF",0.13317254
"37491","HIF1A","RPS6KA5","Fibroblast","NR3C1",0.13317254
"37492","HIF1A","RPS6KA5","Fibroblast","VEGFB",0.13317254
"37493","HIF1A","RPS6KA5","Fibroblast","PFKL",0.13317254
"37494","HIF1A","RPS6KA5","Fibroblast","DDIT4",0.13317254
"37495","HIF1A","RPS6KA5","Fibroblast","CDKN1B",0.13317254
"37496","HIF1A","RPS6KA5","Fibroblast","COX4I1",0.13317254
"37497","HIF1A","RPS6KA5","Fibroblast","BCL2L1",0.13317254
"37498","HIF1A","RPS6KA5","Fibroblast","BNIP3L",0.13317254
"37499","HIF1A","RPS6KA5","Fibroblast","PGAM1",0.13317254
"37500","HIF1A","RPS6KA5","Fibroblast","PKM",0.13317254
"37501","HIF1A","RPS6KA5","Fibroblast","PPP1R10",0.13317254
"37502","HIF1A","RPS6KA5","Fibroblast","PPP5C",0.13317254
"37503","HIF1A","RPS6KA5","Fibroblast","ETS1",0.13317254
"37504","HIF1A","RPS6KA5","Fibroblast","AGPAT5",0.13317254
"37505","HIF1A","RPS6KA5","Fibroblast","ARID1B",0.13317254
"37506","HIF1A","RPS6KA5","Fibroblast","DDX18",0.13317254
"37507","HIF1A","RPS6KA5","Fibroblast","ENG",0.13317254
"37508","HIF1A","RPS6KA5","Fibroblast","HK1",0.13317254
"37509","HIF1A","RPS6KA5","Fibroblast","ILK",0.13317254
"37510","HIF1A","RPS6KA5","Fibroblast","INHBA",0.13317254
"37511","HIF1A","RPS6KA5","Fibroblast","ITGB1",0.13317254
"37512","HIF1A","RPS6KA5","Fibroblast","MMP14",0.13317254
"37513","HIF1A","RPS6KA5","Fibroblast","MSI2",0.13317254
"37514","HIF1A","RPS6KA5","Fibroblast","NAV1",0.13317254
"37515","HIF1A","RPS6KA5","Fibroblast","NEK7",0.13317254
"37516","HIF1A","RPS6KA5","Fibroblast","PFKP",0.13317254
"37517","HIF1A","RPS6KA5","Fibroblast","PPIA",0.13317254
"37518","HIF1A","RPS6KA5","Fibroblast","RERE",0.13317254
"37519","HIF1A","RPS6KA5","Fibroblast","RNF7",0.13317254
"37520","HIF1A","RPS6KA5","Fibroblast","RUNX1",0.13317254
"37521","HIF1A","RPS6KA5","Fibroblast","SIPA1L1",0.13317254
"37522","HIF1A","RPS6KA5","Fibroblast","TNS1",0.13317254
"37523","HIF1A","RPS6KA5","Fibroblast","USP6NL",0.13317254
"37524","HIF1A","RPS6KA5","Fibroblast","VGLL4",0.13317254
"37525","HIF1A","RPS6KA5","Fibroblast","ZMYND8",0.13317254
"37526","HIF1A","PRKCZ","Fibroblast","VEGFA",0.13317254
"37527","HIF1A","PRKCZ","Fibroblast","TFRC",0.13317254
"37528","HIF1A","PRKCZ","Fibroblast","CDKN1A",0.13317254
"37529","HIF1A","PRKCZ","Fibroblast","SERPINE1",0.13317254
"37530","HIF1A","PRKCZ","Fibroblast","BNIP3",0.13317254
"37531","HIF1A","PRKCZ","Fibroblast","TP53",0.13317254
"37532","HIF1A","PRKCZ","Fibroblast","SLC2A1",0.13317254
"37533","HIF1A","PRKCZ","Fibroblast","HMOX1",0.13317254
"37534","HIF1A","PRKCZ","Fibroblast","PFKFB3",0.13317254
"37535","HIF1A","PRKCZ","Fibroblast","NT5E",0.13317254
"37536","HIF1A","PRKCZ","Fibroblast","TIMP1",0.13317254
"37537","HIF1A","PRKCZ","Fibroblast","RORA",0.13317254
"37538","HIF1A","PRKCZ","Fibroblast","NPM1",0.13317254
"37539","HIF1A","PRKCZ","Fibroblast","FURIN",0.13317254
"37540","HIF1A","PRKCZ","Fibroblast","LDHA",0.13317254
"37541","HIF1A","PRKCZ","Fibroblast","CCND1",0.13317254
"37542","HIF1A","PRKCZ","Fibroblast","MET",0.13317254
"37543","HIF1A","PRKCZ","Fibroblast","CXCR4",0.13317254
"37544","HIF1A","PRKCZ","Fibroblast","BIRC5",0.13317254
"37545","HIF1A","PRKCZ","Fibroblast","CITED2",0.13317254
"37546","HIF1A","PRKCZ","Fibroblast","PMAIP1",0.13317254
"37547","HIF1A","PRKCZ","Fibroblast","SPHK1",0.13317254
"37548","HIF1A","PRKCZ","Fibroblast","KITLG",0.13317254
"37549","HIF1A","PRKCZ","Fibroblast","STC2",0.13317254
"37550","HIF1A","PRKCZ","Fibroblast","AURKA",0.13317254
"37551","HIF1A","PRKCZ","Fibroblast","FOXM1",0.13317254
"37552","HIF1A","PRKCZ","Fibroblast","LGALS1",0.13317254
"37553","HIF1A","PRKCZ","Fibroblast","ALAS2",0.13317254
"37554","HIF1A","PRKCZ","Fibroblast","LOX",0.13317254
"37555","HIF1A","PRKCZ","Fibroblast","GAPDH",0.13317254
"37556","HIF1A","PRKCZ","Fibroblast","MCL1",0.13317254
"37557","HIF1A","PRKCZ","Fibroblast","BAX",0.13317254
"37558","HIF1A","PRKCZ","Fibroblast","ALDOA",0.13317254
"37559","HIF1A","PRKCZ","Fibroblast","CXCL12",0.13317254
"37560","HIF1A","PRKCZ","Fibroblast","ENO1",0.13317254
"37561","HIF1A","PRKCZ","Fibroblast","FAM162A",0.13317254
"37562","HIF1A","PRKCZ","Fibroblast","MIF",0.13317254
"37563","HIF1A","PRKCZ","Fibroblast","NR3C1",0.13317254
"37564","HIF1A","PRKCZ","Fibroblast","VEGFB",0.13317254
"37565","HIF1A","PRKCZ","Fibroblast","PFKL",0.13317254
"37566","HIF1A","PRKCZ","Fibroblast","DDIT4",0.13317254
"37567","HIF1A","PRKCZ","Fibroblast","CDKN1B",0.13317254
"37568","HIF1A","PRKCZ","Fibroblast","COX4I1",0.13317254
"37569","HIF1A","PRKCZ","Fibroblast","BCL2L1",0.13317254
"37570","HIF1A","PRKCZ","Fibroblast","BNIP3L",0.13317254
"37571","HIF1A","PRKCZ","Fibroblast","PGAM1",0.13317254
"37572","HIF1A","PRKCZ","Fibroblast","PKM",0.13317254
"37573","HIF1A","PRKCZ","Fibroblast","PPP1R10",0.13317254
"37574","HIF1A","PRKCZ","Fibroblast","PPP5C",0.13317254
"37575","HIF1A","PRKCZ","Fibroblast","ETS1",0.13317254
"37576","HIF1A","PRKCZ","Fibroblast","AGPAT5",0.13317254
"37577","HIF1A","PRKCZ","Fibroblast","ARID1B",0.13317254
"37578","HIF1A","PRKCZ","Fibroblast","DDX18",0.13317254
"37579","HIF1A","PRKCZ","Fibroblast","ENG",0.13317254
"37580","HIF1A","PRKCZ","Fibroblast","HK1",0.13317254
"37581","HIF1A","PRKCZ","Fibroblast","ILK",0.13317254
"37582","HIF1A","PRKCZ","Fibroblast","INHBA",0.13317254
"37583","HIF1A","PRKCZ","Fibroblast","ITGB1",0.13317254
"37584","HIF1A","PRKCZ","Fibroblast","MMP14",0.13317254
"37585","HIF1A","PRKCZ","Fibroblast","MSI2",0.13317254
"37586","HIF1A","PRKCZ","Fibroblast","NAV1",0.13317254
"37587","HIF1A","PRKCZ","Fibroblast","NEK7",0.13317254
"37588","HIF1A","PRKCZ","Fibroblast","PFKP",0.13317254
"37589","HIF1A","PRKCZ","Fibroblast","PPIA",0.13317254
"37590","HIF1A","PRKCZ","Fibroblast","RERE",0.13317254
"37591","HIF1A","PRKCZ","Fibroblast","RNF7",0.13317254
"37592","HIF1A","PRKCZ","Fibroblast","RUNX1",0.13317254
"37593","HIF1A","PRKCZ","Fibroblast","SIPA1L1",0.13317254
"37594","HIF1A","PRKCZ","Fibroblast","TNS1",0.13317254
"37595","HIF1A","PRKCZ","Fibroblast","USP6NL",0.13317254
"37596","HIF1A","PRKCZ","Fibroblast","VGLL4",0.13317254
"37597","HIF1A","PRKCZ","Fibroblast","ZMYND8",0.13317254
"37598","HIF1A","PLK3","Fibroblast","VEGFA",0.13317254
"37599","HIF1A","PLK3","Fibroblast","TFRC",0.13317254
"37600","HIF1A","PLK3","Fibroblast","CDKN1A",0.13317254
"37601","HIF1A","PLK3","Fibroblast","SERPINE1",0.13317254
"37602","HIF1A","PLK3","Fibroblast","BNIP3",0.13317254
"37603","HIF1A","PLK3","Fibroblast","TP53",0.13317254
"37604","HIF1A","PLK3","Fibroblast","SLC2A1",0.13317254
"37605","HIF1A","PLK3","Fibroblast","HMOX1",0.13317254
"37606","HIF1A","PLK3","Fibroblast","PFKFB3",0.13317254
"37607","HIF1A","PLK3","Fibroblast","NT5E",0.13317254
"37608","HIF1A","PLK3","Fibroblast","TIMP1",0.13317254
"37609","HIF1A","PLK3","Fibroblast","RORA",0.13317254
"37610","HIF1A","PLK3","Fibroblast","NPM1",0.13317254
"37611","HIF1A","PLK3","Fibroblast","FURIN",0.13317254
"37612","HIF1A","PLK3","Fibroblast","LDHA",0.13317254
"37613","HIF1A","PLK3","Fibroblast","CCND1",0.13317254
"37614","HIF1A","PLK3","Fibroblast","MET",0.13317254
"37615","HIF1A","PLK3","Fibroblast","CXCR4",0.13317254
"37616","HIF1A","PLK3","Fibroblast","BIRC5",0.13317254
"37617","HIF1A","PLK3","Fibroblast","CITED2",0.13317254
"37618","HIF1A","PLK3","Fibroblast","PMAIP1",0.13317254
"37619","HIF1A","PLK3","Fibroblast","SPHK1",0.13317254
"37620","HIF1A","PLK3","Fibroblast","KITLG",0.13317254
"37621","HIF1A","PLK3","Fibroblast","STC2",0.13317254
"37622","HIF1A","PLK3","Fibroblast","AURKA",0.13317254
"37623","HIF1A","PLK3","Fibroblast","FOXM1",0.13317254
"37624","HIF1A","PLK3","Fibroblast","LGALS1",0.13317254
"37625","HIF1A","PLK3","Fibroblast","ALAS2",0.13317254
"37626","HIF1A","PLK3","Fibroblast","LOX",0.13317254
"37627","HIF1A","PLK3","Fibroblast","GAPDH",0.13317254
"37628","HIF1A","PLK3","Fibroblast","MCL1",0.13317254
"37629","HIF1A","PLK3","Fibroblast","BAX",0.13317254
"37630","HIF1A","PLK3","Fibroblast","ALDOA",0.13317254
"37631","HIF1A","PLK3","Fibroblast","CXCL12",0.13317254
"37632","HIF1A","PLK3","Fibroblast","ENO1",0.13317254
"37633","HIF1A","PLK3","Fibroblast","FAM162A",0.13317254
"37634","HIF1A","PLK3","Fibroblast","MIF",0.13317254
"37635","HIF1A","PLK3","Fibroblast","NR3C1",0.13317254
"37636","HIF1A","PLK3","Fibroblast","VEGFB",0.13317254
"37637","HIF1A","PLK3","Fibroblast","PFKL",0.13317254
"37638","HIF1A","PLK3","Fibroblast","DDIT4",0.13317254
"37639","HIF1A","PLK3","Fibroblast","CDKN1B",0.13317254
"37640","HIF1A","PLK3","Fibroblast","COX4I1",0.13317254
"37641","HIF1A","PLK3","Fibroblast","BCL2L1",0.13317254
"37642","HIF1A","PLK3","Fibroblast","BNIP3L",0.13317254
"37643","HIF1A","PLK3","Fibroblast","PGAM1",0.13317254
"37644","HIF1A","PLK3","Fibroblast","PKM",0.13317254
"37645","HIF1A","PLK3","Fibroblast","PPP1R10",0.13317254
"37646","HIF1A","PLK3","Fibroblast","PPP5C",0.13317254
"37647","HIF1A","PLK3","Fibroblast","ETS1",0.13317254
"37648","HIF1A","PLK3","Fibroblast","AGPAT5",0.13317254
"37649","HIF1A","PLK3","Fibroblast","ARID1B",0.13317254
"37650","HIF1A","PLK3","Fibroblast","DDX18",0.13317254
"37651","HIF1A","PLK3","Fibroblast","ENG",0.13317254
"37652","HIF1A","PLK3","Fibroblast","HK1",0.13317254
"37653","HIF1A","PLK3","Fibroblast","ILK",0.13317254
"37654","HIF1A","PLK3","Fibroblast","INHBA",0.13317254
"37655","HIF1A","PLK3","Fibroblast","ITGB1",0.13317254
"37656","HIF1A","PLK3","Fibroblast","MMP14",0.13317254
"37657","HIF1A","PLK3","Fibroblast","MSI2",0.13317254
"37658","HIF1A","PLK3","Fibroblast","NAV1",0.13317254
"37659","HIF1A","PLK3","Fibroblast","NEK7",0.13317254
"37660","HIF1A","PLK3","Fibroblast","PFKP",0.13317254
"37661","HIF1A","PLK3","Fibroblast","PPIA",0.13317254
"37662","HIF1A","PLK3","Fibroblast","RERE",0.13317254
"37663","HIF1A","PLK3","Fibroblast","RNF7",0.13317254
"37664","HIF1A","PLK3","Fibroblast","RUNX1",0.13317254
"37665","HIF1A","PLK3","Fibroblast","SIPA1L1",0.13317254
"37666","HIF1A","PLK3","Fibroblast","TNS1",0.13317254
"37667","HIF1A","PLK3","Fibroblast","USP6NL",0.13317254
"37668","HIF1A","PLK3","Fibroblast","VGLL4",0.13317254
"37669","HIF1A","PLK3","Fibroblast","ZMYND8",0.13317254
"37670","HIF1A","PRKAA1","Fibroblast","VEGFA",0.13317254
"37671","HIF1A","PRKAA1","Fibroblast","TFRC",0.13317254
"37672","HIF1A","PRKAA1","Fibroblast","CDKN1A",0.13317254
"37673","HIF1A","PRKAA1","Fibroblast","SERPINE1",0.13317254
"37674","HIF1A","PRKAA1","Fibroblast","BNIP3",0.13317254
"37675","HIF1A","PRKAA1","Fibroblast","TP53",0.13317254
"37676","HIF1A","PRKAA1","Fibroblast","SLC2A1",0.13317254
"37677","HIF1A","PRKAA1","Fibroblast","HMOX1",0.13317254
"37678","HIF1A","PRKAA1","Fibroblast","PFKFB3",0.13317254
"37679","HIF1A","PRKAA1","Fibroblast","NT5E",0.13317254
"37680","HIF1A","PRKAA1","Fibroblast","TIMP1",0.13317254
"37681","HIF1A","PRKAA1","Fibroblast","RORA",0.13317254
"37682","HIF1A","PRKAA1","Fibroblast","NPM1",0.13317254
"37683","HIF1A","PRKAA1","Fibroblast","FURIN",0.13317254
"37684","HIF1A","PRKAA1","Fibroblast","LDHA",0.13317254
"37685","HIF1A","PRKAA1","Fibroblast","CCND1",0.13317254
"37686","HIF1A","PRKAA1","Fibroblast","MET",0.13317254
"37687","HIF1A","PRKAA1","Fibroblast","CXCR4",0.13317254
"37688","HIF1A","PRKAA1","Fibroblast","BIRC5",0.13317254
"37689","HIF1A","PRKAA1","Fibroblast","CITED2",0.13317254
"37690","HIF1A","PRKAA1","Fibroblast","PMAIP1",0.13317254
"37691","HIF1A","PRKAA1","Fibroblast","SPHK1",0.13317254
"37692","HIF1A","PRKAA1","Fibroblast","KITLG",0.13317254
"37693","HIF1A","PRKAA1","Fibroblast","STC2",0.13317254
"37694","HIF1A","PRKAA1","Fibroblast","AURKA",0.13317254
"37695","HIF1A","PRKAA1","Fibroblast","FOXM1",0.13317254
"37696","HIF1A","PRKAA1","Fibroblast","LGALS1",0.13317254
"37697","HIF1A","PRKAA1","Fibroblast","ALAS2",0.13317254
"37698","HIF1A","PRKAA1","Fibroblast","LOX",0.13317254
"37699","HIF1A","PRKAA1","Fibroblast","GAPDH",0.13317254
"37700","HIF1A","PRKAA1","Fibroblast","MCL1",0.13317254
"37701","HIF1A","PRKAA1","Fibroblast","BAX",0.13317254
"37702","HIF1A","PRKAA1","Fibroblast","ALDOA",0.13317254
"37703","HIF1A","PRKAA1","Fibroblast","CXCL12",0.13317254
"37704","HIF1A","PRKAA1","Fibroblast","ENO1",0.13317254
"37705","HIF1A","PRKAA1","Fibroblast","FAM162A",0.13317254
"37706","HIF1A","PRKAA1","Fibroblast","MIF",0.13317254
"37707","HIF1A","PRKAA1","Fibroblast","NR3C1",0.13317254
"37708","HIF1A","PRKAA1","Fibroblast","VEGFB",0.13317254
"37709","HIF1A","PRKAA1","Fibroblast","PFKL",0.13317254
"37710","HIF1A","PRKAA1","Fibroblast","DDIT4",0.13317254
"37711","HIF1A","PRKAA1","Fibroblast","CDKN1B",0.13317254
"37712","HIF1A","PRKAA1","Fibroblast","COX4I1",0.13317254
"37713","HIF1A","PRKAA1","Fibroblast","BCL2L1",0.13317254
"37714","HIF1A","PRKAA1","Fibroblast","BNIP3L",0.13317254
"37715","HIF1A","PRKAA1","Fibroblast","PGAM1",0.13317254
"37716","HIF1A","PRKAA1","Fibroblast","PKM",0.13317254
"37717","HIF1A","PRKAA1","Fibroblast","PPP1R10",0.13317254
"37718","HIF1A","PRKAA1","Fibroblast","PPP5C",0.13317254
"37719","HIF1A","PRKAA1","Fibroblast","ETS1",0.13317254
