"","Neural","MSC","Fibroblast","Megakaryocyte","Myeloid"
"RP11-489E7.4",0,0.115823855081193,0.173454520224797,0,0
"UBXN8",0,0,0.0369352598764885,0.061050061050061,0
"WRN",0.240662302656912,0.177486345164145,1.83339784664487,0,0
"RP11-11N9.4",0.0859342774645951,0,0,0.0516315572077654,0
"TTI2",0.155009920634921,0,0,0,0
"RNF122",0,0,0,0,0
"DUSP26",0,0,0,0,0
"BRF2",0.181514017292253,0,0,0,0
"BAG4",0,0,0,0,1.17827265229174
"DDHD2",0,0.602695630308476,0,0.0299060948621329,0
"ADAM9",0,0.357410915329354,0,0,0
"RP11-589C21.6",0,0,0,0,0
"PLAT",0.158589190560771,0.372620045688617,1.10542096943263,0.59206631142688,0
"IKBKB",0,0,0,0,0
"MCM4",0,0.0625921277880881,0,0,0
"TMEM68",0,0,0,0,0
"PDE7A",0,0,0,0,0
"C8orf44",0.727567830530795,0.604559076964441,0,0,0
"SGK3",0,0,0,0,0
"CSPP1",0,0,0,0,0
"LACTB2",0,0.459623671336576,0.0369352598764885,0,0
"MRPS28",0,0.391529059877106,0,0.0815376520698983,0
"E2F5",0,0,0,0,0
"RIPK2",0.109284840006994,0,0,0.293591117307843,0
"NECAB1",0,0,0,0,0
"OTUD6B",0,0,0,0,0
"LRRC69",0,0,0,0,0
"RBM12B",0,0,0,0,0
"TMEM67",0,0,0,0,0
"DPY19L4",0,0.571360349297312,0,0.0516315572077654,0
"INTS8",0,0.505152556071934,0,0.061050061050061,0
"MTERF3",0,0,0.630397780999811,0,0
"LAPTM4B",0,0,0.465983224603914,0.488758553274682,0
"HRSP12",0,0.89118616879066,0,0,0
"POP1",0,0,0,0,0
"VPS13B",0.501484460763248,0,0,0.0299060948621329,0
"KB-1980E6.3",0,0,0,0,0
"NUDCD1",0,0,0,0,0
"AC023590.1",0,0,0,0,0
"TAF2",0.147824030274361,0.428872377108193,0,0,0
"DSCC1",0,0,0,0,0
"ZHX2",0,0,0,0,0
"ZHX1-C8orf76",0.198412698412698,0,0,0,0
"FBXO32",0,0,0,0,0
"FAM91A1",0,0.338443835245541,0.0536362709918956,0,0
"RNF139-AS1",0.26494277236117,0,0.716897268621407,0,0
"KIAA0196",0,0,0,0.0629405840886204,0
"FAM84B",0,0,0,0,0
"PRNCR1",0,0,0,0,0
"CTA-204B4.2",0,0,0,0,0
"JRK",0.0754739765728777,0,0,0,0
"TOP1MT",0.336927223719677,0,0.381024957134692,0.451440972589009,0
"RHPN1",0,0,1.56739811912226,0,0
"ZC3H3",0.171703296703297,0.899830831803621,0,0,0
"SCRIB",0,0,0.426766814612496,0,0
"SMPD5",0,0,0,0,0
"MROH1",0,0,0,0.0909561559121939,0
"TONSL",0,0.985901607019619,0.645744543458608,0,0
"ZNF16",0,0,0,0,0
"VLDLR",0,0,0,0,0
"RIC1",0,0,0.433200485184544,0,0
"RANBP6",0,0,0,0,0
"KDM4C",0,1.15568665914363,0.362594727872657,0,0
"MTAP",0,0.270665295295837,0,0,0
"CAAP1",0,0.338443835245541,0,0.0803652733867065,0
"C9orf72",0,0,0,0,0
"ACO1",0,0,0.0536362709918956,0,0
"RNF38",0,0,0,0,0
"TRMT10B",0,0.42165626581211,0,0.29603315571344,0
"AC129778.2",0,0,0,0,0
"RP11-111F5.4",0,0,0,0,0
"CBWD3",0,0.315427562060373,0.433200485184544,0,0
"TRPM3",0,0,0,0,0
"ABHD17B",0,0,0,0,0
"C9orf85",0,0,0,0,0
"ALDH1A1",0,0,0,0,0
"GKAP1",0,0,0,0,0
"KIF27",0,0,0,0,0
"AGTPBP1",0,0,0.580517821897132,0.0504591785245736,0
"DAPK1",0.411727125560162,0,0,0,0
"SPTLC1",0,0,0.807791771747188,0,0
"IPPK",0,0.863564055251138,0,0,0
"FANCC",0,0,0,0,0
"HABP4",0,0,0,0,0
"INVS",0,0,0,0,0
"TEX10",0.23191094619666,0,0,0,0
"ABCA1",0,0,0,0,0
"FSD1L",0,0,0,0,0
"SUSD1",0,0,0,0.745912400047738,0
"SNX30",0,0,0,0,0
"SLC31A1",0,0.9070118443209,0,0,0
"ZNF618",0,0,0,0,0
"DFNB31",0,0,0,0,0
"MIR181A2HG",0,0,0,0,0
"SCAI",0,0,1.06115826326269,0,0
"PBX3",0,0.438885231511959,0,0,0
"SH2D3C",0,0,0,0,0
"RP11-203J24.8",0,0,0,0,0
"FAM102A",0,0,0,0,0
"TRUB2",0,0,0,0,0
"FAM73B",0.0754739765728777,0,0,0.654668339125022,0
"ASB6",0,0,0,0,0
"FUBP3",0,0.822216045951454,0.381024957134692,0.296948955980512,0
"RP11-544A12.8",0,0,0,0,0
"GTF3C4",0,0,0,0,0
"TSC1",0.419642619735165,0,0,0,0
"ABO",0,0,0,0,0
"MED22",0,0.393220872163894,0,0.1941370607649,0
"SLC2A6",0,0,0,0,0
"C9orf116",0,0,0,0,0
"QSOX2",0.26713524635315,0.146190281270101,0,0,0
"SEC16A",0,0,0,0,0
"FAM69B",0,0,0,0,0
"ARRDC1-AS1",0,0,0,0.112681618257826,0
"ATHL1",0,0.031296063894044,0.580517821897132,0.643010024144843,0
"DEAF1",0,0,0.0369352598764885,0,0
"APBB1",0,0,0,0,0
"RRP8",0.331621592434181,0,0.362594727872657,0,0
"DENND5A",0,0,0,0,0
"CTD-2371O3.3",0.147824030274361,0,0,0,0
"SAAL1",0,0.290301042180741,0,0.0815376520698983,0.896458987001345
"GTF2H1",0.238511426899961,0,0,0,0
"E2F8",0,0,0,0,0
"FANCF",0,0,0,0,0
"LIN7C",0.347354267217171,0,0.899183709788458,0,0
"MPPED2",0,0,0,0,0
"RP5-1024C24.1",0,0,0,0,0
"DNAJC24",0,0.109957776213934,0,0,0
"NAT10",0.179288582903041,0,0,0,0
"TRAF6",0,0,0,0,0
"RAG1",0,0,0,0,0
"ZNF408",0.258911287444914,0.505152556071934,0,0,0
"LRP4-AS1",0,0,0,0.288600288600289,0
"C11orf49",0,0.109957776213934,0,0,0
"MADD",0,0,0,0.326477309826967,0
"CLP1",0.0989863794741843,0,0.0369352598764885,0,0
"CTNND1",0.330884084593283,0.326516619990531,0,0,0
"FAM111B",0,0,0,0,0
"OSBP",0,0.134618491195951,0,0.980392156862745,0
"PATL1",0,0,0.928370332066274,0,0
"MS4A1",0,0,0,0,0
"CCDC86",0,0,0.630397780999811,0,0
"RP11-286N22.8",0,0,0,0,0
"FADS2",0,0,0,0.129261384986355,0
"EML3",0,1.07542682829382,0,0.193685841564982,0.79923273657289
"RP11-727F15.12",0,0,0,0,0
"RP11-727F15.9",0,0,0,0,0
"NAA40",0,0,0,0,0
"RPS6KA4",0.28434940855323,0,0,0.18095413778867,0
"PYGM",0,0,0,0,0
"MAP4K2",0,0.647878198898607,0,0.54610480142395,0
"CDCA5",0,0.031296063894044,0.0369352598764885,0,0.605546808768318
"POLA2",0,0,0,0.0629405840886204,0
"AP000769.1",0.267886929845685,0,0,0,0
"FOSL1",0,0,0,0,0
"DPP3",0,0.163396022940802,1.18288049322532,0,0
"RBM4B",0,0,0.173454520224797,0.061050061050061,0
"RP11-658F2.8",0,0,0,0,0
"AP003419.16",0,0,0,0,0
"PITPNM1",0,0,0,0,0
"RP11-802E16.3",0,0,0,0,0
"MTL5",0,0.031296063894044,0,0,0.563189907636855
"FCHSD2",0,0.270665295295837,0,0.0299060948621329,0
"RELT",0,0,0,0,0
"C2CD3",0,0,0,0,0
"RP11-111M22.3",0,0,0,0,0
"EMSY",0,0.249691721134607,0,0.0299060948621329,0
"ACER3",0,0,0,0,0.806646769379689
"GAB2",0,0,0,0,0
"ANKRD42",0,0.0745639870855174,0,0,0
"RAB38",0,0,0,0,0
"PANX1",0,0,0,0,0
"ANKRD49",0.378294118768182,0.031296063894044,0,0,0
"PDGFD",0,0,0,0,0
"SLC35F2",0,0,0,0,0
"KDELC2",0,0.282661541070722,0,0,0
"SIK2",0,0,0,0,0
"BCO2",0,0,0,0,0
"BUD13",0.110913930789707,0,0,0,0
"APOA1",0,0,0,0,0
"FXYD2",0,0,0,0,0
"MPZL3",0,0,0,0,0
"BCL9L",0,0,0,0,0
"VPS11",0.132668223307153,0,1.53256704980843,0,0
"HINFP",0,0.846907753056236,0.0536362709918956,0,0
"SC5D",0,0.750300120048019,0,0,0
"UBASH3B",0,0,0,0,0
"ROBO3",0,0,0,0,0
"RPUSD4",0.350140056022409,0.134618491195951,0.716897268621407,0.0299060948621329,0
"FOXRED1",0.137574290116663,0,0.519318653926049,0.206526228831062,0
"NCAPD3",0,0.24410277156147,0,0.946733095946527,0
"ACAD8",0,0,0,0.139852267511842,0
"PITRM1",0,0,0.173454520224797,0,0
"AKR1C1",0,0.282661541070722,0,0,0
"NET1",1.45798195714071,0.109957776213934,0,0.268817204301075,0
"PRKCQ",0,0,0,0,0
"PHYH",0,0,0.0536362709918956,0.0815376520698983,0
"SUV39H2",0,0,0.073870519752977,0,0
"FAM188A",0,1.33507072998846,0.0536362709918956,0,0
"RP11-354E11.2",0,0,0.308649852481641,2.46121396221825,0
"OTUD1",0.171703296703297,0.287438919229664,0,0,0
"PDSS1",0,0,0.0369352598764885,0.0504591785245736,0
"ZEB1-AS1",0,0,0,0,0
"CUL2",0,0,0,0,0
"ZNF33B",0,0,0.0369352598764885,0,0
"AGAP4",0.0754739765728777,0,0,0,0
"VSTM4",0.164430413049198,0.169785052124011,0.580517821897132,0,0
"AGAP6",0.180269415875359,0,0,0,0
"FAM21A",0,0.212806707667426,0,0,0
"CSTF2T",0,0,0.807791771747188,0,0
"RTKN2",0,0,0,0,0
"ADO",0,0,0,0,0
"SIRT1",0,0,0,0,0
"RUFY2",0,0.72782040741985,2.67911157203353,0,0
"SLC25A16",0,0.290301042180741,0,0.0788022064617809,0
"SUPV3L1",0.0832889125799574,0.031296063894044,0,0,0
"ASCC1",0.259805359937402,0,0.0369352598764885,0.856898029134533,0
"ECD",0,0,0.71706856600449,0,0
"RP11-464F9.20",0,0,0,0,0
"SEC24C",0.110913930789707,0.220754268355619,0,0.0516315572077654,0
"FUT11",0,0,0,0.061050061050061,0
"AP3M1",0,0.261978989285059,0,0.0299060948621329,0
"POLR3A",0,0.317884163010999,0,0,0
"ZMIZ1",0.485248447204969,0.031296063894044,0.900333123255604,0,0.571330629035022
"RP11-506M13.3",0,0,0.519318653926049,0,0
"LINC00863",0.396825396825397,0,0,0,0
"LIPA",0,0.031296063894044,0.0369352598764885,0,0
"LINC01374",0,0,0,0,0
"EXOC6",0,0,0,0,0
"PI4K2A",0.253294056596856,0,0,0,0
"AVPI1",0,0,0,0,0
"COX15",0,0,0,0,0
"CHUK",0,0,0,0,0
"FBXW4",0.537865748709122,0,0,0,0
"NFKB2",0.507739327615104,0.765402656171243,0.645744543458608,0,0
"TRIM8",0.243472233388483,0.169785052124011,0.346909040449594,0.0788022064617809,0
"SLK",0,0.0745639870855174,0,0,0
"ITPRIP",0,0.282661541070722,0,0,0
"CASP7",0,0,0,0.061050061050061,0
"NHLRC2",0,0,0,0.119904076738609,0
"ABLIM1",0,0,0,0,0
"TRUB1",0,0,0,0,0
"EMX2OS",0,0,0,0,0
"SEC23IP",0.213356461929051,0,0.680133306128001,0,0
"WDR11",0,0.169785052124011,0,0.29603315571344,0
"PLEKHA1",0,1.87781834980772,1.15713955102985,0,0
"FAM24B",0,0,0,0,0
"FAM53B",0,0,0,0.193685841564982,0
"EDRF1",0,1.777631722058,0,0,0
"DHX32",0,0,0,0.0516315572077654,0
"CACNA1C-AS2",0,0,0,0,0
"NCAPD2",0,0,0,0.29603315571344,0
"RP5-940J5.9",0,0,0,0,0
"ZNF384",0,0,0,0,0
"LRRC23",0,0,0,0,0
"LINC00937",0,0.163396022940802,0,0,0
"RP11-90D4.3",0,0,0,0,0
"PHC1",0,0,0,0,0
"RP11-291B21.2",0,0,0,0,0
"MANSC1",0.125050020008003,0.115823855081193,0,0,0.514535631592488
"BORCS5",0,0,0,0,0.537432149191165
"DDX47",0,0,0,0,0
"AEBP2",0,0.031296063894044,0.0536362709918956,0,0
"RP11-707G18.1",0,0.397045977924244,0.173454520224797,0.061050061050061,0
"LMNTD1",0,0,0,0,0
"ASUN",0,0,0,0,0
"RP11-467L13.7",0,0,0,0,0
"RP11-278C7.4",0,0,0,0,0
"PKP2",0,0,0,0,0
"ALG10B",0,0,0,0,0
"CPNE8",0,0,0,0,0
"GXYLT1",0.133063657653822,0.0799066690105956,0.513136288998358,0,0
"SENP1",0.106040040719376,0,0,0,0
"PFKM",0.258051197357556,0,0,0.119904076738609,0
"KANSL2",0.140829202343398,0.567846547082211,0,0,0
"RND1",0,0,0,0,0
"RP11-386G11.5",0,0,0,0,0
"RHEBL1",0.0568336819132491,0,0,0,0
"BCDIN3D",0,0,0,0,0
"RP4-605O3.4",0,0,0.480403085604391,0,0
"SLC4A8",0,0,0,0,0
"MFSD5",0,0.315427562060373,0,0,0
"MAP3K12",0.328455532043062,0,0,0,0
"GTSF1",0,0,0,1.42971633944261,0
"DGKA",0,0,0,0,0
"CDK2",0,0,0.716897268621407,0,0
"METTL1",0,0,0,0,0
"METTL21B",0,0,0,0,0
"FAM19A2",0.25013449855004,0,0.488297499118483,0.183250870441635,0
"MON2",0,0,0.900333123255604,0,0
"C12orf66",0,0,0,0,0
"TBK1",0.155821490900025,1.21837725916054,0,0.1941370607649,0
"LEMD3",0.26494277236117,0.42165626581211,0,0,0
"IRAK3",0,0.349180226905043,0,0.0299060948621329,0
"HELB",0,0.709095185041773,0,0,0
"DYRK2",0,0,0,0,0
"NUP107",0,0.031296063894044,0,0,0
"RAB3IP",0,0,0,0.0299060948621329,0
"LINC01481.1",0,0,0,0,0
"RP11-796E2.4",0,0.279742828337945,0.900333123255604,0.1941370607649,0
"PLXNC1",0,0,0,0,0
"NR2C1",0,0.42165626581211,0,0,0
"CDK17",0.156641604010025,0.639771047267884,0.173454520224797,0.496840788745225,0
"NEDD1",0,0.212806707667426,0,0.241959560100078,0.730727073438071
"TMPO-AS1",0,0,0.900333123255604,0,0
"APAF1",0,0,0,0,0
"UTP20",0,0,0,0,0
"DRAM1",0,0.134618491195951,0.433200485184544,0,0
"EID3",0,0,0.0369352598764885,0.061050061050061,0
"SVOP",0,0,0,0,0
"USP30",0,0,0,0,0
"UNG",0,0.43176404140907,0,0.061050061050061,1.17827265229174
"ANAPC7",0.361480624638519,1.29772521969896,0,0.183250870441635,0
"FAM216A",0,0,0,0.0629405840886204,0
"PPTC7",0,0,0,0,0
"BRAP",0.164430413049198,0,0.362594727872657,0.856898029134533,0
"ACAD10",0,0,0,0,0
"TRAFD1",0.275573192239859,0,0,0,0
"DTX1",0,0,0,0,0
"RNFT2",0,0,0,0,0
"RFC5",0,0,0,0,0
"VSIG10",0,0.438885231511959,0,0.0516315572077654,0
"PXN-AS1",0.162337662337662,0,0.645744543458608,0,0
"GATC",0,0,0.0369352598764885,0,0
"UNC119B",0,0,0.513136288998358,0,0
"ACADS",0,0,0.680133306128001,0.0299060948621329,0.405959485243373
"CAMKK2",0,0,0,0,0.796305144131231
"KDM2B",0,0.0745639870855174,0,0,0
"SETD1B",0.258051197357556,0,0.814225442319236,0,0
"WDR66",0,0,0,0,0
"DIABLO",0,0.24440914090187,0,0,0
"HIP1R",0,0.468077139112526,0.173454520224797,0,0
"PITPNM2",0,0,0,0,0
"RP13-942N8.1",0,0,0.381024957134692,0.061050061050061,0
"DDX55",0,0,0.173454520224797,0.0629405840886204,0
"GTF2H3",0,0,0.0369352598764885,0.0629405840886204,0
"ATP6V0A2",0.431667098333765,0.031296063894044,0.107272541983791,0,0
"CCDC92",0,0,0,0,0
"SCARB1",0.412119319132952,0,0,0,0
"DHX37",0,0,0,0,0
"AACS",0,0,0,0,0
"PUS1",0,0.031296063894044,0.417960217011181,0,0
"EP400",0,0,2.10857718445659,0,0
"DDX51",0,0,0,0,0
"FBRSL1",0,0,0,0,0
"POLE",0,0,0,0,1.21447656060238
"ZNF605",0,0.290301042180741,0,0,0
"ZNF26",0,1.36492923911744,0,0,0
"ZNF84",0,0,0,0.29603315571344,0
"ZNF10",0,0,0,0,0
"AL356585.2",0,0,0,0,0
"XPO4",0.127733496832209,0.0745639870855174,0,0,0
"SACS",0,0,0,0,0
"CENPJ",0,0,0,0,0
"PABPC3",0,0,0,0,0
"NUP58",0.341482746944932,0.792591475301597,0,0,0
"CDK8",0.197173752230103,0,1.01419878296146,0,0
"USPL1",0,0,0,0,0
"PROSER1",0,0,0,0,0
"FOXO1",0,0,0,0,0
"NAA16",0,1.01427251245886,0.173454520224797,0,0
"NUFIP1",0,0.146190281270101,0,0,0
"SLC25A30",0,0,0,0,0
"RCBTB1",0,0,0,0,0
"INTS6-AS1",0.646345614575398,0.497760079641613,0,0,0
"ALG11",0,0.282661541070722,0,0,0
"UTP14C",0.358577165806081,0,0,0.119904076738609,0
"SPRY2",0,0,0,0,0
"DNAJC3-AS1",0,0,0,0,0
"TMTC4",0,0,0,0,0
"TNFSF13B",0.133063657653822,0.315975333394112,0,0.734804990124139,0
"CARKD",0,0,0,0,0
"CARS2",0,0.397045977924244,0,0.061050061050061,0
"ARHGEF7",0,1.11818060933792,0,0.061050061050061,0
"ATP11A",0,0,0,0,0
"TTC5",0,0,0,0.0299060948621329,0
"RPPH1",0,0,0.866400970369087,0,0
"REM2",0.0923326931599941,0,0,0,0
"PPP1R3E",0,0,0.0536362709918956,0,0
"RP11-468E2.4",0.620717798709359,0,0,0,0
"IPO4",0,0,0,0,0
"RABGGTA",0,0.393220872163894,0,0.102090735732339,0
"CTSG",0.171317384401734,0.438885231511959,0.680133306128001,0,12.9498191035148
"COCH",0.110913930789707,0,0.173454520224797,0,0
"NUBPL",0,0,0,0,0
"GEMIN2",0,0,0.110805779629465,0.0516315572077654,0
"KLHL28",0.858419549459174,0,0,0,0
"LRR1",0,0,0.147741039505954,0.0299060948621329,0
"RP11-649E7.5",0,0.573263013070397,0,0,0
"LINC01588",0,0,0,0,0
"VCPKMT",0,0.287438919229664,0,0.061050061050061,0
"TXNDC16",0.330786559548366,0,0,0,0
"GNPNAT1",0,0,0,0,0
"PELI2",0,0,0,0,0
"PRKCH",0,0,0,0,0
"SGPP1",0,0.270665295295837,0,0,0
"ZBTB1",0,0.169785052124011,0.0536362709918956,0,0
"FNTB",0,0,0,0,0
"FAM71D",0,0.282661541070722,0,0,0
"RDH11",1.04735743115082,0.317884163010999,0,0.567519364511846,0
"DCAF5",0,0.758378181293267,0,0,0
"SLC39A9",0,0,0,0,0
"SUSD6",0.347415230683713,0.550085263215798,0,0,0
"PCNX",0,1.20415295590667,1.86393289841566,0,0
"C14orf169",0,0,0,0.061050061050061,0
"ACOT2",0,0.354308390022676,0,0,0
"RPS6KL1",0,0,0,0,0
"TTLL5",0,0,0,0.29603315571344,0
"SPTLC2",0.11857332574464,0.0745639870855174,0.465983224603914,0.980392156862745,0
"STON2",0,0,0,0,0
"ZC3H14",0,0,0,0,0
"EFCAB11",0,0.0745639870855174,0,0,0
"TDP1",0,0,0,0.0629405840886204,0
"TTC7B",0,0,0,0,0
"C14orf159",0,0,0,0,0
"UBR7",0.19516964538371,0,0,0.0516315572077654,0.514535631592488
"RP11-1070N10.3",0,0,0,0,0
"SNHG10",8.68232368840367,0.397045977924244,1.39504967079706,0,0
"GSKIP",0,0,0.864229539365655,0.0788022064617809,0
"LINC01550",0,0,0,0,0
"ZNF839",0,0,0,0,0
"TRMT61A",0,0.354308390022676,0.0369352598764885,0,0
"PACS2",0,0,0,0,0
"IGHV2-5",0,0,0,0,0
"IGHV4-31",0,0,0,0,0
"IGHV3-66",0,0,0,0,0
"CYFIP1",0,0.371936765498993,0,0.0504591785245736,0
"SNURF",0,0,0,0,0
"APBA2",0,0,0,0,0
"FAN1",0,0,0,0,0
"MTMR10",0.0923326931599941,0,0,0,0
"LPCAT4",0,0,0,0,0
"GOLGA8A",0,0,0,0,0
"GOLGA8B",0,0.290301042180741,0.900333123255604,0,0
"AQR",0,0.338443835245541,0,0,0
"BMF",0,0,0,0,0
"PLCB2",0,0,0,0,0
"DISP2",0,0,0,0,0
"RPUSD2",0,0.354308390022676,0.0369352598764885,0.0504591785245736,0
"VPS18",0,0,0,0,0
"VPS39",0,0.366394313560253,0,0.061050061050061,0
"CAPN3",0,0,0,0,0
"LRRC57",0.132668223307153,0,0.0536362709918956,0,0
"TMEM62",0,0,0,0.179018976011457,0
"WDR76",0,0,2.03886656994833,0,0
"PATL2",0,0,0,0,0
"MYEF2",0,0,0,0,0
"CEP152",0,0,0,0,0
"HDC",0,0,0,0,0
"MYO5C",0,0,0,0,0
"FAM214A",0.127733496832209,0,0.381024957134692,0,0
"RFX7",0,0,0,0,0
"TEX9",0,0.552280031465801,0,0,0
"RNF111",0,0.647878198898607,0.680133306128001,0.29603315571344,0
"FBXL22",0,0,0,0,0
"CSNK1G1",0.0754739765728777,0.031296063894044,0,0,0
"DENND4A",0.635880801225222,0,0.463702074488984,0,0
"AAGAB",0.120331151328456,0.109957776213934,0.630397780999811,0.0516315572077654,0
"IQCH-AS1",0,0,0.0536362709918956,0.112681618257826,0
"MAP2K5",0,0,0.630397780999811,0,0
"FEM1B",0.647936968691685,0,0,0,0
"PARP6",0,0,0,0,0
"ARID3B",0.301640926640927,0,0,0.0629405840886204,0
"SCAPER",0,0,0,0,0
"PSTPIP1",0,0,0,0,0
"IDH3A",0,0.366394313560253,0,0.0299060948621329,0
"BCL2A1",0,0,0,0,0
"MEX3B",0,0,0,0,0
"HOMER2",0,0,0,0.634464708985737,0.514535631592488
"HAPLN3",0,0.483742657088777,0.465983224603914,0.59206631142688,0
"FANCI",0,0,0,0,0
"NGRN",0,0,0,0,0
"BLM",0,0,0,0,0
"VPS33B",0,0.425170068027211,1.07089312486614,0,0
"RP11-437B10.1",0,0,0.381024957134692,0,0
"RGMA",0,0,0,0,0
"MCTP2",0,0,0,0,0
"ASB7",0.106040040719376,0.212806707667426,0,0,0
"RAB11FIP3",0,0,0.465983224603914,0,0
"NHLRC4",0.376997734798714,0,0.362594727872657,0,0
"LA16c-358B7.3",0,0,0,0,0
"UNKL",0.198412698412698,1.2399293001851,0,0.183250870441635,0
"LA16c-431H6.6",0,0,0,0,0
"MAPK8IP3",0,0,0,0,0
"NPW",0,0,0,0,0
"FLYWCH1",0,0.942996466460246,0.173454520224797,0,0
"PKMYT1",0.133063657653822,0,0.850387927888781,0,0
"PAQR4",0,0.169785052124011,0,0,0
"RP11-473M20.16",0.248804655892343,0,0,0.1941370607649,0
"ZNF200",0,0.0799066690105956,0,0,0
"PAM16",0,0,0,0.0299060948621329,0
"ZNF500",0,0,0,0,0
"C16orf72",0,0.86070193230006,1.05716459561231,0,0
"CIITA",0,0,0.173454520224797,0,0
"SNN",0,0,0,0.824268267676403,0
"ERCC4",0,0,0,0,0
"PARN",0,0,0,0,1.21447656060238
"RRN3",0,0,0,0.0516315572077654,0
"NPIPA5",0,0,0,0,0
"MPV17L",0,0,0,0,0
"MYH11",0,0,0,0,0
"AC138969.4",0,0,0,0,0
"ACSM3",0.0796482732254365,0,0.426766814612496,0,0
"SDR42E2",0,0.425375012225861,0,0.193685841564982,0
"EEF2K",0,0.169785052124011,0,0,0
"POLR3E",0.0832889125799574,0,0.0369352598764885,0,0
"NPIPB5",0,0,0.680133306128001,0,0
"IL4R",0,0,0,0,0
"GTF3C1",0.289888682745826,0.146190281270101,0.513136288998358,0,0
"RP11-666O2.2",0,0,0,0,0
"SULT1A1",0,0,0.0536362709918956,0.543957899169155,0
"EIF3C",0,0,2.74529483454433,0.0504591785245736,0
"CD19",0,0,0,0,0
"RP11-231C14.7",0,0,0,0,0
"RP11-345J4.5",0,0,0,0,0
"SLX1B",0,0,0,0,0
"SULT1A4",0,0,0,0,0
"SULT1A3",0,0,0,0.481000481000481,0
"RP11-347C12.1",0,0,0,0,0
"ZNF771",0,0.282661541070722,0,0,0
"ZNF768",0,0.031296063894044,0,0,0
"RP11-196G11.6",0,0,0,0,0
"ZNF668",0,0,0,0.1941370607649,0.86095566078347
"C16orf58",0,0.560442000865045,0,0,0
"ORC6",0,0,0.0369352598764885,0.061050061050061,0
"GPT2",0.303692905733722,0,0,0,0
"N4BP1",0,0,0,0,0
"ADCY7",0,0,0,0,0
"LPCAT2",0,0,0,0,0
"RP11-413H22.2",0,0.425170068027211,0,0,0
"OGFOD1",0.09478313618441,0.338443835245541,0,0,0
"ADGRG3",0,0,0,0,0
"KATNB1",0.091669111176298,0,0,0.0516315572077654,0
"CSNK2A2",0,0.031296063894044,0.073870519752977,0.778816199376947,0
"SETD6",0,0,0,0,0
"PDP2",0,0,0,0,0
"CES2",0,0,0,0,0
"C16orf70",0,0.366394313560253,0,0,0
"PSKH1",0.127733496832209,0,0,0,0
"DPEP2",0,0,0,0,0
"DDX28",0,0,0,0.0504591785245736,0
"PLA2G15",0,0,0,0,0
"PRMT7",0,0.734106592277199,0.227090791216693,0.29603315571344,0
"COG8",0,0,0,0,0
"DDX19A",0,0.338443835245541,0,0,0
"NPIPB15",0,0,0,0,0
"RFWD3",0.091669111176298,0,1.24525449650035,0,0
"TMEM231",0,0,0,0,0
"SYCE1L",0,0.231647710162385,0.0369352598764885,0,0
"WWOX",0,0,0,0,0
"DNAAF1",0,0,0,0,0.781983109164842
"TAF1C",0,0,0,0.0516315572077654,0
"TLDC1",0,0,0,0,0
"KLHL36",0,0.775964655834786,0.645744543458608,0,0
"CA5A",0,0,0,0,0
"BANP",0,0,0,0.0299060948621329,1.21447656060238
"CBFA2T3",0,0.985901607019619,0,0.0516315572077654,0
"ACSF3",0.212876306318294,0.134618491195951,0.433200485184544,0,0
"RP11-356C4.3",0,0,0,0,0
"SLC43A2",0,0,0,0,0
"MIR22HG",2.4773552288609,0.256148057484035,0,0,0
"SMYD4",0.358577165806081,0.574877838459327,0,0,0
"SGSM2",0,1.23925914834913,0,0,0
"CLUH",0,0.647878198898607,0.900333123255604,0.0629405840886204,0
"CTC-524C5.2",0,0,0,0,0
"CHRNB1",0.093492894540015,0.860257896261953,0,0,0
"SENP3",0,0,0,0,0
"AC113189.5",0,0,0.0369352598764885,0.0299060948621329,0
"WRAP53",0,0,0,0.061050061050061,0
"CTC1",0,0,0,0,0
"RP11-849F2.7",0,0,0,0,0
"PIK3R5",0,0,0,0,0
"ELAC2",0,0,0.909940102804239,0,0
"PIGL",0,0.550085263215798,0.645744543458608,0,0
"LRRC75A",0,0,0.0369352598764885,0,0
"MPRIP-AS1",0,0,0,0,0
"NT5M",0,0,0.0536362709918956,0.904138697237704,0
"MED9",0.147824030274361,0,0,0,0
"SREBF1",0,0,0,0.0299060948621329,0
"TOM1L2",0,0.715471110207952,0,0,0
"DRC3",0,0,0,0,0
"FLJ35934",0,0,0,0,0
"TVP23B",0.119206561129125,0.505152556071934,0,0,0
"MTRNR2L1",0,0,0,0,0
"LYRM9",0,0.0799066690105956,0.600981645923477,0.0629405840886204,0
"RP11-192H23.6",0,0,0,0,0
"SGK494",0,0,0,0,0
"NEK8",0,0,0,0,0
"GIT1",0,1.08699989874651,0,0.183250870441635,0
"BLMH",0,0,0,0,0
"CRLF3",0,0.0799066690105956,0.684034051991707,0,0
"RP11-848P1.4",0,0,0,0,0
"CTD-2095E4.5",0.289888682745826,0,0.381024957134692,0.520163151391949,0
"RHOT1",0,0.366394313560253,0,0,0.781983109164842
"RFFL",0.954020283296865,0,0,0.061050061050061,0
"NLE1",0,0.393220872163894,0,0,0
"SLFN13",0,0.798520246800289,0,0,1.33666488576405
"MYO19",0,0,1.0267695005933,0,0
"ACACA",0.0754739765728777,0.446300982570849,0.426766814612496,0,0
"LINC00672",0,0,0,0,0
"FBXL20",0.534608418983809,0,0.743619685007349,0,0
