"ARID3A,CSNK1A1,MSC,IL1R1"
"ARID3A,CSNK1A1,MSC,INSR"
"ARID3A,CSNK1A1,MSC,IQSEC1"
"ARID3A,CSNK1A1,MSC,DUSP22"
"ARID3A,CSNK1A1,MSC,EEF2K"
"ARID3A,CSNK1A1,MSC,EFHC1"
"ARID3A,CSNK1A1,MSC,EHD1"
"ARID3A,CSNK1A1,MSC,ELF1"
"ARID3A,CSNK1A1,MSC,ELF2"
"ARID3A,CSNK1A1,MSC,EPAS1"
"ARID3A,CSNK1A1,MSC,EPB41L2"
"ARID3A,CSNK1A1,MSC,ERCC1"
"ARID3A,CSNK1A1,MSC,IGF2R"
"ARID3A,CSNK1A1,MSC,CENPT"
"ARID3A,CSNK1A1,MSC,CFLAR"
"ARID3A,CSNK1A1,MSC,CHD2"
"ARID3A,CSNK1A1,MSC,ITGB5"
"ARID3A,CSNK1A1,MSC,CIRBP"
"ARID3A,CSNK1A1,MSC,CITED2"
"ARID3A,CSNK1A1,MSC,CLASP1"
"ARID3A,CSNK1A1,MSC,CHD9"
"ARID3A,CSNK1A1,MSC,KANSL1"
"ARID3A,CSNK1A1,MSC,JARID2"
"ARID3A,CSNK1A1,MSC,JMJD1C"
"ARID3A,CSNK1A1,MSC,ID2"
"ARID3A,CSNK1A1,MSC,KDM4C"
"ARID3A,CSNK1A1,MSC,KAT6B"
"ARID3A,CSNK1A1,MSC,KDM2B"
"ARID3A,CSNK1A1,MSC,JUN"
"ARID3A,CSNK1A1,MSC,HSPB1"
"ATF1,AKT2,Neural,EGR1"
"ATF1,AKT2,Neural,ACHE"
"ATF1,AKT2,Neural,JUN"
"ATF1,AKT2,Neural,HSPA5"
"ATF1,AKT2,Neural,FOS"
"ATF1,AKT2,Neural,FTH1"
"ATF1,AKT2,Neural,MAP1LC3B"
"ATF1,AKT2,Neural,SLC20A1"
"ATF1,AKT2,Neural,TOP2A"
"ATF1,AKT2,Neural,USP7"
"ATF1,AKT2,Neural,AAK1"
"ATF1,AKT2,Neural,ADAR"
"ATF1,AKT2,Neural,AFF1"
"ATF1,AKT2,Neural,AGPAT4"
"ATF1,AKT2,Neural,AMPD3"
"ATF1,AKT2,Neural,ANXA1"
"ATF1,AKT2,Neural,AP2B1"
"ATF1,AKT2,Neural,APEX1"
"ATF1,AKT2,Neural,AQP3"
"ATF1,AKT2,Neural,ARG2"
"ATF1,AKT2,Neural,ARIH1"
"ATF1,AKT2,Neural,ARVCF"
"ATF1,AKT2,Neural,ATP2B4"
"ATF1,AKT2,Neural,BACH1"
"ATF1,AKT2,Neural,BECN1"
"ATF1,AKT2,Neural,BIN3"
"ATF1,AKT2,Neural,BRD4"
"ATF1,AKT2,Neural,C1orf109"
"ATF1,AKT2,Neural,CALM2"
"ATF1,AKT2,Neural,CCND3"
"ATF1,AKT2,Neural,CCPG1"
"ATF1,AKT2,Neural,CD55"
"ATF1,AKT2,Neural,CD74"
"ATF1,AKT2,Neural,CDC42EP4"
"ATF1,AKT2,Neural,CDK1"
"ATF1,AKT2,Neural,CDYL"
"ATF1,AKT2,Neural,CHD2"
"ATF1,AKT2,Neural,CHD9"
"ATF1,AKT2,Neural,CIRBP"
"ATF1,AKT2,Neural,CLCN3"
"ATF1,AKT2,Neural,COPA"
"ATF1,AKT2,Neural,CORO1C"
"ATF1,AKT2,Neural,CPEB4"
"ATF1,AKT2,Neural,CTBS"
"ATF1,AKT2,Neural,CUX1"
"ATF1,AKT2,Neural,DNAJB12"
"ATF1,AKT2,Neural,DNAJB6"
"ATF1,AKT2,Neural,DNAJC6"
